THCA	Labels	N:GEXP::FN1:2335:	B:MUTA:COMP:BRAF::	B:MUTA:nons:BRAF::	B:MUTA:HOTS:BRAF:pV600:	N:GEXP::CLDN1:9076:	N:GEXP::NQO1:1728:	B:MUTA:HOTS:NRAS:pQ61:	N:GEXP::IGF1R:3480:	N:GEXP::C17orf28:283987:	B:MUTA:nons:NRAS::	B:MUTA:COMP:NRAS::	N:MIR::hsa-miR-3074-5p:Corrected:	N:GEXP::PRR15:222171:	N:GEXP::PDK4:5166:	N:GEXP::PROS1:5627:	N:GEXP::RET:5979:	N:GEXP::TMEM116:89894:	N:MIR::hsa-miR-21-5p:Corrected:	B:MUTA:COMP:HRAS::	N:GEXP::TACSTD2:4070:	N:GEXP::ETV5:2119:	N:MIR::hsa-miR-96-5p:Corrected:	N:GEXP::RPS6KA2:6196:	N:GEXP::MDFIC:29969:	N:GEXP::ATRNL1:26033:	B:MUTA:nons:HRAS::	N:GEXP::STON2:85439:	N:GEXP::TMEM215:401498:	N:GEXP::PLEKHA6:22874:	N:GEXP::PTPRE:5791:	N:GEXP::RUNX2:860:	N:GEXP::TMPRSS6:164656:	N:GEXP::CLCN2:1181:	N:MIR::hsa-miR-125b-1-3p:Corrected:	B:MUTA:HOTS:HRAS:pQ61:	N:GEXP::C15orf23:90417:	N:GEXP::PDLIM4:8572:	N:GEXP::HGD:3081:	N:GEXP::B3GAT1:27087:	N:GEXP::AGPAT5:55326:	N:MIR::hsa-miR-195-5p:Corrected:	N:GEXP::ENTPD1:953:	N:GEXP::MTRF1:9617:	N:GEXP::PLCH2:9651:	N:MIR::hsa-miR-6715a-3p:Corrected:	N:GEXP::AHNAK:79026:	N:METH:cg07809452:FGFRL1:TssD873:Island	N:GEXP::ETV6:2120:	N:GEXP::SLIT1:6585:	N:GEXP::EPHA1:2041:	N:GEXP::PVRL4:81607:	N:GEXP::RBPJ:3516:	N:GEXP::LRRK2:120892:	N:MIR::hsa-miR-7704:Corrected:	N:GEXP::LOC389332:389332:	N:GEXP::KLHDC8A:55220:	N:GEXP::FAM176A:84141:	N:GEXP::DUSP2:1844:	N:METH:cg25339408:AC016700.5:TssD987:Island	N:GEXP::NSUN5P2:260294:	N:GEXP::POLG2:11232:	N:METH:cg01037890:PHYHIPL:TssD29:Island	N:GEXP::HDHD2:84064:	N:GEXP::RPS6KL1:83694:	N:MIR::hsa-miR-92b-5p:Corrected:	N:METH:cg15816267:HLA-E:TssD758:Island	N:GEXP::CRYL1:51084:	N:MIR::hsa-miR-335-5p:Corrected:	N:MIR::hsa-miR-485-5p:Corrected:	N:GEXP::HSF4:3299:	N:METH:cg02604675:HELT:TssU1194:Shore	N:METH:cg04655365:SERF2:TssD468:Shore	N:METH:cg27015057:SPRY4:TssD37:Island	N:GEXP::NSUN5P1:155400:	I:CNVR::CRELD2:79174:	N:GEXP::KCNAB1:7881:	N:GEXP::LLGL1:3996:	N:METH:cg11203377:MDK:TssU256:Island	N:GEXP::C15orf43:145645:	N:METH:cg00860370:RP11-153F1.1:TssU15:Island	N:METH:cg06161720:SNX6:TssU81:Island	N:GEXP::FAM153B:202134:	N:GEXP::C1orf130:400746:	N:GEXP::LOC150197:150197:	N:GEXP::KCNV1:27012:	N:GEXP::PDIA5:10954:	N:GEXP::GABRB3:2562:	I:CNVR::SPECC1:92521:	N:GEXP::TRIP12:9320:	N:GEXP::ZP4:57829:	N:METH:cg18695917:FSTL5:TssU154:NA	I:CNVR::KMT2C:58508:	N:METH:cg19557422:BTBD10:TssD658:Shore	N:METH:cg27243389:ALOX5:TssD26:Island	N:METH:cg04028010:BCR:TssD76:Shore	N:METH:cg07307975:CTD-2589M5.5:TssD684:Island
TCGA-ET-A40T	THCA_2	385040.0	0	0	0	13063.0	1257.5	0	2081.5	622.45	0	0	3.1553	7822.2	1370.9	5456.8	982.59	125.23	219730.0	0	15290.0	2621.3	19.303	3799.9	1707.3	7.7807	0	381.25	785.48	581.33	1659.9	616.89	511.3	97.814	7.0531	0	257.5	2663.2	88.551	872.17	623.93	33.781	5811.0	121.16	619.12	0.37122	15998.0	0.012134	990.74	3059.9	394.96	618.38	466.84	9442.8	1.1136	0.3705	1465.7	426.82	158.58	0.042657	740.73	143.39	0.035797	1036.7	42.608000000000004	0.18561	0.067497	812.15	10.394	0.0	126.02	0.032739	0.062245	0.019027000000000002	330.49	-1	231.94	879.96	0.065721	0.0	0.012551999999999999	0.06587	5.1871	379.03	39.644	20.748	727.31	152.28	0	2352.7	0.0	0.043648	0	0.063701	0.017021	0.06296900000000001	0.062655
TCGA-ET-A4KN	THCA_2	199290.0	0	0	0	6758.4	468.54	0	851.68	797.75	0	0	3.3274	582.02	295.51	5206.7	38.202	102.25	374060.0	0	8804.5	2395.5	14.288	2979.8	1533.7	0.0	0	94.382	2.2472	125.84	206.74	277.53	8837.1	26.965999999999998	2.9359	0	219.1	13035.0	3.3708	719.1	138.2	9.0036	2131.5	6.7416	28.09	0.0	8458.4	0.020916	934.83	497.75	116.85	1305.6	3216.8	201.12	0.0	0.0	105.62	541.57	129.21	0.045633	1306.0	30.337	0.038087	447.19	33.708	0.19573	0.05234199999999999	594.38	9.7865	0.39146	341.75	0.31855	0.048128	0.11656	684.27	0	46.067	441.57	0.053626	0.0	0.011211	0.048389999999999996	16.854	260.67	25.843000000000004	2.2472	255.06	0.0	0	2004.5	0.0	0.12305999999999999	0	0.045511	0.018165999999999998	0.33871999999999997	0.064833
TCGA-ET-A4KQ	THCA_2	5008.2	1	1	0	6357.8	5554.9	0	3003.0	583.52	0	0	6.8705	2802.9	21949.0	2265.1	9.142000000000001	149.67	56448.0	0	235.34	2958.9	12.735999999999999	6835.1	784.12	184.41	0	132.17	2574.1	79.666	318.14	114.14	7.0524	94.815	2.6812	0	570.72	269.3	1031.0	456.05	745.2	42.563	11583.0	88.024	25.598000000000003	7.7083	11248.0	0.012979	604.94	5937.6	146.79	29.515	447.96	27773.0	0.6702899999999999	25.859	2517.2	24.553	19.59	0.065957	349.74	114.41	0.037360000000000004	1517.8	26.904	0.0	0.10928	881.02	8.0435	0.0	182.16	0.06644299999999999	0.30101	0.017658	112.58	0	9129.2	478.52	0.073025	0.0	0.34005	0.083111	4.4404	777.59	55.897	8.8808	1103.6	898.26	0	2890.7	0.0	0.052080999999999995	0	0.33191	0.019046	0.053975999999999996	0.07485900000000001
TCGA-FE-A22Z	THCA_1	903150.0	1	1	1	8904.4	896.56	0	3583.1	498.5	0	0	0.2735	2726.3	3269.8	5092.2	10.985	149.08	319510.0	0	21830.0	3172.0	18.325	10612.0	2037.9	15.692	0	330.06	3.6616	434.16	3363.4	452.46	8251.6	81.601	10.667	0	383.94	6910.9	19.354	1309.8	542.96	20.239	10433.0	62.77	200.86	0.0	17661.0	0.028836	1322.9	964.01	191.97	1572.9	886.62	5890.4	4.9231	1.5692	139.66	529.88	188.31	0.050339999999999996	271.24	75.324	0.27384000000000003	659.61	23.539	0.54701	0.07638500000000001	1339.1	12.581	0.0	73.017	0.066324	0.045433	0.018376	111.42	0	30.862	753.76	0.078931	0.0	0.047080000000000004	0.075792	13.077	208.19	11.508	66.431	445.67	80.031	-1	3125.4	0.0	0.051778	0	0.045836	0.01877	0.033221	0.055734000000000006
TCGA-FE-A230	THCA_1	930350.0	1	1	1	14511.0	663.77	0	4325.4	438.72	0	0	3.0836	351.41	1519.5	12216.0	23.319000000000003	109.54	307790.0	0	10951.0	1532.5	8.9426	6487.0	2433.3	7.0499	0	252.17	313.45	172.99	2571.6	520.61	1990.2	87.31	9.0968	0	535.25	4910.5	48.806999999999995	786.88	486.99	12.335	5782.5	53.145	88.93700000000001	0.0	24934.0	0.028251	912.69	905.08	479.39	859.54	711.5	5072.1	2.4669	0.0	950.65	574.29	156.72	0.10066	253.02	65.618	0.042481	880.69	8.6768	0.77091	0.07108300000000001	928.42	13.876	0.0	40.146	0.081741	0.04435	0.030122000000000003	59.111000000000004	0	415.94	1041.2	0.065617	0.0	0.013518	0.067474	0.5423	246.2	3.2538	38.503	485.36	18.438	0	4676.2	0.0	0.068133	0	0.057754	0.013608000000000002	0.065573	0.072918
TCGA-FE-A231	THCA_1	1699200.0	1	1	1	3690.8	2280.7	0	541.31	112.83	0	0	1.4491	150.87	684.31	19398.0	3.6735	142.74	171450.0	0	13594.0	1812.6	17.39	3582.9	2464.6	2.6239	0	243.76	21.778000000000002	446.06	2694.5	403.03	1295.2	136.18	2.4842	0	474.66	3124.0	21.778000000000002	996.56	830.99	8.9018	1614.5	67.434	415.89	1.2421	15453.0	0.018754	941.98	580.14	257.14	1570.7	569.12	5105.1	7.2457	1.5743	107.06	103.64	34.111	0.039495999999999996	334.06	103.12	0.039022	1060.3	35.423	1.4491	0.062461	1166.6	21.944000000000003	0.0	119.86	0.076126	0.029312	0.018383	112.04	0	32.274	1223.0	0.08179199999999999	0.0	0.012215	0.1014	3.4111	978.45	10.232999999999999	52.74	695.33	342.94	0	4254.6	0.0	0.049389999999999996	0	0.041549	0.016592	0.025687	0.044436
TCGA-FE-A232	THCA_1	615920.0	1	1	1	8296.3	1616.2	0	3214.4	429.97	0	0	5.7368	1220.8	4726.2	10884.0	12.767999999999999	152.84	193000.0	0	37878.0	1275.6	7.1027	4898.2	1371.8	6.3838	0	242.58	844.54	551.26	1751.0	390.16	1240.0	103.27	6.1466	0	248.97	5334.6	284.27	1528.0	380.4	33.328	4466.4	71.348	24.784000000000002	1.2293	15008.0	0.024474	768.31	381.51	359.37	1166.3	469.02	1377.8	1.6391	5.2572	901.62	481.79	404.06	0.11092	265.77	90.875	0.059278	1029.7	17.274	0.13659000000000002	0.061847000000000006	1452.1	11.2	0.0	75.30199999999999	0.10879000000000001	0.04041	0.039323000000000004	90.124	0	230.94	1574.2	0.35674	0.0	0.063874	0.19286	1.5021	419.08	9.7634	36.801	816.75	139.69	0	2936.5	0.0	0.038317000000000004	0	0.061459	0.018940000000000002	0.051368	0.08100299999999999
TCGA-FE-A233	THCA_1	812500.0	1	1	1	17682.0	1987.8	0	3745.7	825.56	0	0	2.0375	162.18	4187.2	9930.7	2.9353	132.09	197190.0	0	12305.0	2328.8	15.985999999999999	7196.1	1620.7	10.274000000000001	0	360.31	293.9	444.33	2177.5	176.85	617.15	101.08	3.7615	0	559.91	3658.3	22.015	2705.8	635.68	30.092	10486.0	54.854	106.59	0.0	29445.0	0.097272	760.07	790.12	354.62	717.32	627.24	3684.4	1.5673	1.2842	488.0	588.35	30.636999999999997	0.067781	254.8	95.948	0.07774600000000001	952.51	10.457	0.6269100000000001	0.40236	759.33	12.538	0.0	40.85	0.073769	0.061572	0.098974	93.56299999999999	0	64.027	1379.0	0.11534000000000001	0.0	0.014628	0.058397000000000004	17.245	498.64	8.0721	44.213	378.66	13.943	0	5415.7	0.0	0.04803	0	0.033848	0.01995	0.3236	0.063679
TCGA-FE-A234	THCA_1	1141600.0	1	1	1	14753.0	966.03	0	3745.1	359.02	0	0	0.77507	3039.5	4166.2	12986.0	6.0757	133.94	378830.0	0	27194.0	2117.7	11.626	5249.4	3105.2	3.8663	0	323.12	20.712	888.71	3796.7	539.63	2837.6	92.516	3.6539	0	441.87	5583.8	25.683000000000003	801.44	459.26	20.927	2221.8	64.071	129.8	0.22145	21992.0	0.014555000000000002	811.65	458.71	225.08	1673.6	611.43	6202.1	3.4325	1.9332	616.68	589.89	85.335	0.05013	259.23	85.335	0.039726	1018.0	11.599	0.22145	0.10983	969.9	16.387	0.0	45.885	0.1097	0.039832	0.019458	122.07	0	35.073	1390.5	0.058467	0.0	0.017503	0.1042	0.2762	676.06	12.98	25.683000000000003	430.54	4.971	0	3702.0	0.0	0.077929	0	0.045537	0.027625999999999998	0.099048	0.044669
TCGA-FE-A235	THCA_1	134300.0	1	1	1	16146.0	1763.7	0	3225.7	571.43	0	0	1.8034	2720.7	18803.0	6733.9	16.601	146.82	168460.0	0	29187.0	1794.3	8.2441	3538.5	722.31	18.814	0	142.76	487.69	744.81	1670.4	333.49	4552.2	99.234	8.3729	0	177.81	7426.7	95.914	1194.9	555.2	39.675	8933.7	26.561	329.43	1.1593	10058.0	0.016671000000000002	563.68	962.46	462.23	961.36	500.6	2960.4	6.5695	4.7957	2366.1	1286.7	1445.7	0.10389000000000001	315.84	55.335	0.049257	932.21	70.829	0.90169	0.085111	1152.1	29.885	0.0	49.708999999999996	0.10269	0.070062	0.016791	239.05	0	662.92	1370.8	0.069886	0.0	0.013253999999999998	0.10712	2.5823	263.03	8.8536	15.125	648.53	119.52	0	1700.6	0.0	0.044779	0	0.078221	0.019295	0.062341999999999995	0.051519
TCGA-FE-A236	THCA_1	605180.0	1	1	1	16540.0	3079.0	0	2711.1	754.68	0	0	4.3187	331.14	2363.6	9923.0	20.66	177.91	118810.0	0	475.48	2760.5	17.102	7526.4	1269.2	17.217	0	196.56	2420.7	339.18	1507.6	236.16	212.06	121.38	9.5011	0	435.88	3988.3	73.74600000000001	1214.4	658.55	51.479	8758.3	47.92100000000001	129.41	0.0	18645.0	0.033061	645.92	241.32	196.56	555.82	577.34	1187.7	2.9367	3.1565	450.8	436.16	39.025	0.13585	202.98	77.763	0.046473	1046.5	12.339	0.69099	0.13708	1042.5	15.72	0.0	21.566999999999997	0.075494	0.087845	0.018578	65.712	0	83.21600000000001	1215.0	0.16805	0.0	0.085823	0.25134	17.504	509.05	6.8868	83.50200000000001	556.4	113.06	0	4166.2	0.0	0.064566	0	0.06273300000000001	0.024903	0.037082	0.078695
TCGA-FE-A237	THCA_1	763690.0	1	1	1	7972.6	1163.4	0	2769.9	463.19	0	0	3.2646	4110.3	1513.4	10432.0	44.568999999999996	134.7	193460.0	0	24664.0	1751.7	9.3273	4775.2	1735.2	4.2918	0	157.48	133.38	741.5	2777.5	447.67	1158.8	103.33	8.3946	0	412.35	4107.3	88.80799999999999	914.49	554.64	47.725	7465.1	65.038	209.31	0.77728	19343.0	0.025269	750.74	432.82	250.25	924.4	643.12	5779.8	8.3946	0.6603	1061.7	449.98	386.6	0.061007000000000006	283.92	100.69	0.055351	996.04	31.033	0.31090999999999996	0.092024	1032.3	22.541	0.46637	56.091	0.09072000000000001	0.073043	0.022012999999999998	110.6	-1	119.18	1504.8	0.076949	0.0	0.015013999999999998	0.14361	7.5933	407.06	4.622	40.277	417.63	18.158	0	3497.5	0.0	0.052944000000000005	0	0.06941900000000001	0.018797	0.050894999999999996	0.06364600000000001
TCGA-FE-A238	THCA_2	865150.0	0	0	0	10859.0	2014.7	0	2357.5	634.53	0	0	1.3681	5251.2	16943.0	6265.2	23.378	160.3	191710.0	0	29516.0	2610.1	16.246	6455.6	1359.5	5.7685	0	331.54	148.16	426.26	2365.4	229.22	888.65	98.064	13.51	0	467.55	6502.9	109.91	968.8	472.11	43.608000000000004	13362.0	73.472	73.77600000000001	0.0	15219.0	0.014453	946.03	226.06	395.29	1022.5	541.02	3079.5	4.4463	2.7324	751.42	463.0	177.0	0.10586	346.13	98.67200000000001	0.046999	1010.7	31.271	0.85506	0.08644400000000001	729.56	21.546999999999997	0.0	33.166	0.060740999999999996	0.05803200000000001	0.026895	157.27	0	80.152	1004.6	0.08873500000000001	0.0	0.054890999999999995	0.14285	1.518	194.0	7.5901	52.523999999999994	609.64	258.98	1	3551.6	0.0	0.06341000000000001	0	0.064302	0.022419	0.068566	0.053835
TCGA-FE-A239	THCA_2	7288.7	0	0	0	125.35	164.15	0	2420.2	623.78	0	0	15.397	12.602	1527.8	304.76	31.504	264.96	58246.0	0	39.794000000000004	485.49	45.354	1614.0	487.81	19.234	0	980.93	20.892	12.933	125.35	26.198	19.897000000000002	97.165	2.343	0	162.49	49.743	912.95	184.71	371.08	356.81	1133.5	68.314	155.86	42.677	3555.3	0.23668000000000003	1288.0	22.55	229.48	3.3162	1075.8	18.902	3.1798	20.229	82.242	55.049	9.9486	0.47973999999999994	1421.6	137.95	0.03438	1218.4	548.5	0.33471999999999996	0.23948000000000003	624.11	44.015	0.0	352.43	0.14274	0.23989000000000002	0.6391399999999999	408.56	0	1561.9	726.25	0.36689	5.9692	0.011259	0.09208	24.208000000000002	182.72	89.206	15.585999999999999	1438.6	73.288	0	2701.0	0.0	0.06566	0	0.15489	0.017537	0.047594	0.067649
TCGA-FE-A23A	THCA_1	629760.0	1	1	1	20538.0	500.86	0	3570.2	596.34	0	0	3.5772	344.65	1321.0	8085.1	51.025	144.0	295320.0	0	11825.0	1387.4	19.317	6189.4	2039.8	7.1999	0	455.78	46.016999999999996	315.54	2118.0	544.06	2457.0	80.764	8.2275	0	350.6	5971.5	30.678	1108.8	321.8	15.382	5576.8	82.016	253.56	0.0	13960.0	0.032707	1047.7	143.01	434.81	920.02	862.73	3168.3	10.016	0.0	462.36	751.29	151.2	0.05155	356.9	99.23299999999999	0.038966	722.49	19.721	1.7886	0.10487	853.34	15.74	0.0	100.78	0.060558	0.063604	0.02324	272.34	0	97.98100000000001	1087.2	0.061693	0.0	0.012235	0.079026	15.026	263.58	23.165	12.835	647.99	8.139	0	2432.3	0.0	0.09728300000000001	0	0.050961	0.018403	0.057242999999999995	0.10617
TCGA-FE-A3PA	THCA_2	50944.0	0	0	0	13818.0	2558.1	0	2023.8	338.96	0	0	2.0674	8188.9	661.49	5241.9	120.37	147.16	204150.0	0	2487.7	2337.3	35.834	3323.2	2120.6	10.001	0	295.03	189.3	426.11	1293.7	905.44	360.75	102.51	8.9586	0	347.53	2307.0	149.3	238.95	474.69	20.674	4637.6	166.8	420.04	1.8377	7212.8	0.018080000000000002	1251.2	5978.0	341.82	140.37	1075.8	12173.0	9.418	1.0715	1280.5	569.69	80.36399999999999	0.041395	546.74	106.44	0.051081	1239.4	55.361999999999995	0.68912	0.08142100000000001	523.62	13.323	0.0	93.551	0.034251	0.065481	0.023847	262.17	0	1288.3	378.96	0.060041	0.0	0.012445999999999999	0.059859	16.43	605.41	31.074	13.573	543.62	176.8	0	1291.2	0.0	0.049851	0	0.062230999999999995	0.020284	0.11564	0.047293
TCGA-FE-A3PB	THCA_1	401760.0	1	1	1	10339.0	816.57	0	2769.8	355.59	0	0	1.3322	988.57	2164.0	8830.8	91.135	195.86	315240.0	0	11564.0	1330.9	6.8515	3520.1	2206.5	2.6512	0	290.64	33.471	276.06	1272.2	684.67	851.04	80.53	6.8515	0	276.06	4311.2	17.564	639.6	458.0	29.88	2862.3	103.73	189.23	0.19032000000000002	10388.0	0.016913	1042.9	56.007	199.5	1509.2	499.75	3650.0	8.1837	0.9942	452.36	451.37	260.81	0.18863	781.43	123.28	0.063158	848.05	20.215	0.38064000000000003	0.08781	1136.4	10.087	0.0	289.7	0.040904	0.065899	0.027429000000000002	343.99	-1	120.3	813.92	0.063189	0.0	0.017862	0.21871999999999997	16.57	691.96	15.244000000000002	21.872	508.37	162.72	0	1914.8	0.0	0.07422000000000001	0	0.075642	0.020845	0.081833	0.087447
TCGA-FE-A3PC	THCA_1	277390.0	1	1	1	10821.0	1198.3	0	2326.1	458.18	0	0	2.6984	4058.2	2426.8	6919.7	20.941999999999997	181.84	184870.0	0	19775.0	1142.6	13.077	5055.8	1607.5	4.5971	0	457.67	47.504	486.27	1712.2	522.03	1046.1	75.597	7.2649	0	625.72	6845.1	52.101000000000006	1137.5	352.44	22.002	11210.0	110.84	172.14	0.0	10383.0	0.016982	942.41	323.84	301.37	718.68	1047.6	7019.3	15.568	0.0	413.23	738.6	407.1	0.05834299999999999	987.44	114.42	0.041726	996.04	23.496	1.0378	0.11167	752.9	12.039000000000001	0.20756999999999998	328.59	0.046679000000000005	0.044441	0.022257	414.25	0	242.12	542.46	0.064575	0.0	0.12762	0.14727	4.0863	244.16	50.056999999999995	8.1726	419.87	7.1511	0	1400.6	0.0	0.09010499999999999	0	0.057203	0.022512	0.20526	0.064062
TCGA-FE-A3PD	THCA_2	113460.0	0	0	0	14474.0	2876.6	0	1649.7	353.95	0	0	2.7365	4460.8	6726.0	7364.1	230.86	126.45	127610.0	0	2525.7	1920.7	29.247	4318.1	1932.0	6.4299	0	221.68	922.53	133.5	1454.1	684.94	46.54	101.65	5.6441	0	531.23	1781.7	158.91	97.979	569.2	18.472	4521.4	115.43	150.64	9.0648	8189.2	0.01936	803.74	6095.8	232.09	73.484	277.4	20590.0	12.142999999999999	1.2247	1575.0	780.16	82.976	0.041974000000000004	532.44	144.52	0.05605	1388.5	34.599000000000004	0.34207	0.07850399999999999	896.82	7.3544	0.0	162.78	0.036416000000000004	0.042372	0.023906	277.4	0	1077.5	403.55	0.054535	0.0	0.011648	0.060736	10.716	874.46	30.311999999999998	5.5113	719.23	77.465	0	1812.0	0.0	0.048974000000000004	0	0.06474400000000001	0.02105	0.076437	0.071677
TCGA-FK-A3S3	THCA_2	50138.0	0	0	0	8900.4	2755.5	0	2327.2	486.73	0	0	2.4606	7264.9	7139.4	5066.3	64.43	162.24	108070.0	0	6652.0	4232.0	13.943	6063.8	896.68	6.6767	0	113.5	379.24	118.51	1292.6	680.02	194.29	65.431	6.1515	0	432.31	2126.5	84.126	315.14	829.58	29.732	4672.9	84.794	145.55	3.2808	15489.0	0.013831	723.09	8710.0	200.3	141.21	420.3	13618.0	2.8707	1.3353	701.05	224.67	62.761	0.028991000000000003	313.39	110.83	0.029197000000000004	1424.5	40.394	2.0505	0.080189	1025.9	19.685	0.4101	96.435	0.078557	0.040297	0.022559	113.84	0	1817.7	717.74	0.044147000000000006	0.0	0.011105	0.057405	2.6707	894.67	15.356	5.3413	675.35	253.71	0	2405.6	0.0	0.056593	0	0.051322	0.016319999999999998	0.025187	0.047497000000000004
TCGA-FK-A3SB	THCA_1	217800.0	1	1	1	12702.0	1347.4	0	4150.3	511.23	0	0	1.5303	3378.3	14257.0	11166.0	4.7919	134.17	203640.0	0	16970.0	4004.5	5.7811	4977.2	2180.0	8.6852	0	161.43	1065.6	1723.9	2808.3	597.18	1287.5	109.02	4.4209	0	238.69	2433.1	30.848000000000003	1497.5	1019.5	33.497	11774.0	57.203	76.071	0.5101	22495.0	0.011898	912.85	352.49	395.93	504.34	455.82	8853.5	0.68013	0.0	1259.4	632.82	389.34	0.035643	257.71	77.568	0.047601	1056.6	110.81	3.0606	0.14013	649.6	14.793	0.0	23.500999999999998	0.027668	0.043493000000000004	0.019039	103.32	0	1378.0	1401.9	0.065997	0.0	0.014480000000000002	0.09408	0.0	371.97	13.177999999999999	14.376	705.9	355.2	0	3405.5	0.0	0.1469	0	0.06686	0.018791	0.04328	0.055722
TCGA-FK-A3SD	THCA_2	1489.3	0	0	0	25.410999999999998	2747.1	0	1342.7	804.15	0	0	14.923	6.1977	9657.6	320.11	6.8175	555.0	51626.0	0	8.6768	586.92	39.64	2439.7	635.88	44.31399999999999	0	605.21	2.4791	8.3669	28.509	8.057	0.3099	102.26	2.7981	0	679.58	26.34	5583.5	673.69	433.53	36.842	2411.2	78.711	61.667	1.8654	4043.4	0.083677	754.26	41.833999999999996	598.39	0.9297	615.74	28.819000000000003	0.9327	1.2395	30.059	36.566	4.0285	0.51248	278.15	150.6	0.057927	1547.3	41.833999999999996	0.46635	0.37296999999999997	1436.0	22.851	0.0	148.96	0.065728	0.42922	0.099435	155.25	0	1856.5	465.45	0.27315	1.2395	0.015047999999999999	0.065366	0.3099	182.21	57.32899999999999	0.6198	937.09	31.608	0	2015.2	0.0	0.06832200000000001	0	0.076954	0.060640999999999994	0.12830999999999998	0.053388
TCGA-FK-A3SE	THCA_2	151860.0	0	0	0	9596.9	1137.4	0	2510.0	415.68	0	0	3.9546	301.94	10129.0	5159.4	1366.8	186.18	225670.0	0	9100.6	1166.0	22.289	5035.3	2655.7	4.8129	0	447.85	149.71	364.76	1143.7	129.69	663.16	96.257	9.527000000000001	0	226.71	2228.4	249.76	953.2	386.04	39.546	6103.0	117.79	93.72399999999999	1.7975	24740.0	0.01706	672.79	654.53	736.12	1017.8	362.74	927.36	2.3368	1.5199	1080.6	427.33	120.32	0.054324000000000004	260.77	69.407	0.039757	1036.8	31.156999999999996	1.7975	0.096491	782.72	20.671999999999997	0.0	52.41	0.035349	0.06504299999999999	0.018591	130.71	0	830.6	889.11	0.071987	0.0	0.011765000000000001	0.067237	5.3195	138.31	5.8261	18.998	794.63	92.711	0	3337.1	0.0	0.048505	0	0.06526599999999999	0.01973	0.051546	0.058543
TCGA-FK-A3SG	THCA_2	299400.0	0	0	0	19763.0	2154.7	0	1800.3	514.41	0	0	1.4871	5128.2	61247.0	10203.0	4956.9	94.529	132880.0	0	13974.0	2608.0	41.638000000000005	5439.0	2072.8	5.1797	0	382.32	103.27	337.65	2545.8	334.74	298.15	95.5	1.7349	0	280.35	5410.2	211.07	397.22	611.2	19.084	6474.6	60.214	248.62	0.74353	16670.0	0.018072	741.99	3839.7	257.04	317.25	452.9	14572.0	4.2133	1.2949	719.0	521.53	162.51	0.030014	226.94	65.393	0.026345	1081.9	71.221	1.2392	0.096402	988.99	19.827	0.0	55.147	0.028963	0.058621000000000006	0.019132	155.39	0	167.37	760.12	0.044136	0.0	0.011812000000000001	0.053195000000000006	7.7695	686.95	5.1797	21.366	634.83	51.473	0	2285.5	0.0	0.051812000000000004	0	0.055688999999999995	0.019586000000000003	0.036376	0.051032999999999995
TCGA-FK-A3SH	THCA_1	76127.0	1	1	1	5451.0	388.24	0	2809.2	556.96	0	0	3.2016	8576.1	3135.1	4271.3	10.035	169.03	171920.0	0	13820.0	2122.5	35.464	2709.5	1684.7	11.603	0	496.43	110.08	551.94	1831.4	575.46	1192.9	160.25	14.038	0	179.07	5044.9	41.708999999999996	1743.6	498.94	26.598000000000003	4540.0	63.975	89.06299999999999	0.73882	9636.1	0.014259	1001.6	6310.7	344.34	979.07	560.09	1587.5	1.2314	0.6272	1997.7	752.02	137.36	0.034541	723.3	96.27600000000001	0.079455	825.4	34.183	2.7089999999999996	0.12507000000000001	380.09	21.18	0.24627	51.566	0.043748	0.03669	0.020405	338.38	0	262.49	1064.7	0.06529299999999999	0.0	0.04944	0.19189	1.568	679.26	31.674	5.0176	338.69	35.437	0	1312.7	0.0	0.13959000000000002	0	0.048933	0.34993	0.025638	0.050918
TCGA-FK-A4UB	THCA_2	23292.0	0	0	0	8489.5	1218.6	0	2423.9	663.9	0	0	1.7407	5277.7	279.29	3671.4	1387.1	170.07	145500.0	0	10422.0	2162.6	20.64	3306.2	1696.0	3.9007	0	507.09	507.87	162.27	823.05	810.57	499.29	99.07799999999999	5.9681	0	280.85	3322.6	58.511	684.97	452.48	25.862	4115.3	130.28	596.81	2.4867	10323.0	0.010851999999999999	1022.0	2412.2	319.08	544.54	1085.2	5320.6	1.7407	3.1206	1232.6	127.16	130.28	0.055933000000000004	918.29	137.31	0.035969	955.68	76.454	0.49733999999999995	0.06121	831.63	17.407	0.0	237.75	0.052322	0.05239	0.016884	312.84	0	232.48	398.65	0.055269000000000006	0.0	0.032510000000000004	0.041301	4.6809	731.0	50.708999999999996	16.383	591.35	130.28	0	1547.0	0.0	0.033283999999999994	0	0.059008000000000005	0.016924	0.02358	0.03283
