SKCM	Labels	N:GEXP::TIMP1:7076:	B:MUTA:COMP:BRAF::	B:MUTA:nons:BRAF::	B:MUTA:HOTS:BRAF:pV600:	B:MUTA:HOTS:NRAS:pQ61:	B:MUTA:nons:NF1::	N:METH:cg08195943:TRH:TssD955:Island	B:MUTA:nons:NRAS::	B:MUTA:COMP:NF1::	B:MUTA:COMP:NRAS::	B:MUTA:COMP:SPTA1::	B:MUTA:nons:SPTA1::	N:GEXP::TFAP2A:7020:	N:GEXP::ETV1:2115:	N:GEXP::TIMP2:7077:	N:GEXP::SPRY2:10253:	N:GEXP::KIT:3815:	N:GEXP::NF1:4763:	B:MUTA:COMP:APOB::	B:MUTA:LOF:NF1::	B:MUTA:COMP:SETD2::	N:GEXP::DTX4:23220:	B:MUTA:nons:SETD2::	N:MIR::hsa-miR-4746-5p:Corrected:	N:METH:cg10205753:RGS20:TssD66:Island	N:MIR::hsa-miR-125b-1-3p:Corrected:	N:MIR::hsa-miR-942-5p:Corrected:	N:GEXP::NUMA1:4926:	N:GEXP::CALU:813:	N:GEXP::LMNA:4000:	N:METH:cg01522826:LRRIQ1:TssD4:NA	N:GEXP::PLXNA1:5361:	N:MIR::hsa-miR-153-5p:Corrected:	N:MIR::hsa-miR-1:Corrected:	N:GEXP::CSDE1:7812:	N:GEXP::EGR1:1958:	B:MUTA:nons:KEL::	B:MUTA:LOF:FOXA1::	N:GEXP::TF:7018:	N:GEXP::NUDT19:390916:	N:GEXP::SNX19:399979:	N:MIR::hsa-miR-615-3p:Corrected:	N:MIR::hsa-miR-212-3p:Corrected:	B:MUTA:HOTS:BRAF:pK601:	B:MUTA:COMP:KEL::	N:METH:cg22376940:MPZL3:TssD24:NA	B:MUTA:LOF:UNCX::	N:GEXP::CASC2:255082:	N:MIR::hsa-miR-16-2-3p:Corrected:	N:GEXP::ALDH1A3:220:	N:GEXP::BMPER:168667:	N:METH:cg19430897:HIST1H2AB:TssU348:Shore	N:GEXP::ART5:116969:	I:CNVR::PARP12:64761:	N:MIR::hsa-miR-671-5p:Corrected:	N:MIR::hsa-miR-382-5p:Corrected:	N:GEXP::GSPT2:23708:	N:METH:cg06078334:GABBR1:TssD163:Island	N:GEXP::LOC401431:401431:	N:MIR::hsa-miR-431-3p:Corrected:	B:MUTA:nons:MAP2K1::	B:MUTA:COMP:MAP2K1::	N:METH:cg19190714:GMPR:TssD129:Island	N:GEXP::H19:283120:	N:MIR::hsa-miR-671-3p:Corrected:	N:MIR::hsa-miR-33a-5p:Corrected:	N:METH:cg02569458:RASSF9:TssD256:NA	B:MUTA:HOTS:NRAS:pG13:	N:GEXP::HSPA8:3312:	N:GEXP::PYROXD2:84795:	N:METH:cg04829853:HAPLN3:TssD537:Island	N:GEXP::SPTBN1:6711:	N:METH:cg15700487:GOLPH3L:TssU138:NA	I:CNVR::FRMD3:257019:	I:CNVR::NFASC:23114:	I:CNVR::FUCA1:2517:	B:MUTA:HOTS:NRAS:pG12:	N:METH:cg26789869:BASP1:TssD1350:Shore	N:METH:cg20072442:LRRTM1:TssD1145:Island	N:METH:cg14263942:CDKL2:TssU61:Island	N:MIR::hsa-miR-337-3p:Corrected:	N:MIR::hsa-miR-1249:Corrected:	N:GEXP::BAGE:574:	N:METH:cg06626655:RSPO1:TssD373:Island	I:CNVR::DAAM1:23002:	I:CNVR::ZNF493:284443:	I:CNVR::ATAD5:79915:	I:CNVR::GRAMD1B:57476:	I:CNVR::MIR4533:100616362:	I:CNVR::PRKCE:5581:	I:CNVR::ABHD15:116236:	I:CNVR::FLJ46257:400932:	I:CNVR::MIR490:574443:	I:CNVR::ARHGEF19:128272:	I:CNVR::KPNA3:3839:	I:CNVR::BTBD6:90135:	N:GEXP::ZC3H13:23091:	N:GEXP::CFL1:1072:	N:MIR::hsa-miR-504-5p:Corrected:	N:METH:cg18791121:CYB5R2:TssU81:Island	N:METH:cg07057636:CYP1B1-AS1:TssD81:Island	N:METH:cg09290941:COCH:TssU36:Island	N:METH:cg15945016:HIST1H3A:TssU21:Island	N:METH:cg12991522:PPL:TssD405:Island
TCGA-RP-A695	SKCM_2	9483.8	0	0	0	1	0	0.648	1	0	1	1	1	7532.1	661.24	45342.0	3274.5	5.1359	1755.6	0	0	0	205.86	0	17.323	0.035483999999999995	3.0315	24.685	4681.7	22096.0	26846.0	0.042283999999999995	12605.0	2.5985	6.0631	13790.0	4851.2	0	1	232.83	531.56	2058.6	2.1654	19.488	0	0	0.71914	0	3.4239	22.087	160.25	2.5679	0.18615	1.284	0	48.938	9.0946	359.51	0.048756	26.552	17.323	0	0	0.38031	30.386999999999997	2.5985	6.4962	0.41083000000000003	0	60990.0	260.22	0.35909	11480.0	0.07230299999999999	-1	1	0	0	0.5392899999999999	0.69015	0.5988899999999999	6.9292	4.3308	0.0	0.056351	0	0	0	-1	-1	-1	0	0	0	0	1	0	11536.0	15670.0	0.86615	0.70613	0.5109199999999999	0.035011	0.41258	0.021412
TCGA-RP-A6K9	SKCM_3	4070.8	0	0	0	0	0	0.051081	0	0	0	0	0	2832.0	593.39	23562.0	644.65	671.74	1775.6	0	0	0	100.01	0	2.8333	0.049141000000000004	0.70831	7.7914	11298.0	7751.6	26151.0	0.037825	4031.7	1.4166	21.249000000000002	5893.1	2032.3	0	0	1.6668	576.31	2906.6	9.9164	10.270999999999999	0	0	0.041931	0	3.7504	11.333	282.15	4.1671	0.19201	183.77	0	9.5622	4.9582	508.8	0.046322	30.912	3.1874	0	0	0.026831	498.8	8.8539	15.583	0.050111	0	17187.0	263.36	0.02222	15266.0	0.08860900000000001	-1	0	0	0	0.63218	0.022915	0.41258	4.9582	7.4373	0.0	0.054012	0	0	-1	0	0	-1	-1	0	0	0	0	0	1818.9	22159.0	3.5416	0.030606	0.046743	0.081038	0.11645	0.028110000000000003
TCGA-W3-A824	SKCM_2	9612.2	0	0	0	1	0	0.81421	1	1	1	1	1	9221.0	1025.7	45452.0	2251.6	13.32	1419.8	0	1	0	95.215	0	19.289	0.1356	1.3778	19.977999999999998	6749.9	5141.1	33643.0	0.83801	7562.4	0.0	0.68888	7091.3	589.05	1	1	71.041	544.65	1087.8	44.088	9.6443	0	1	0.8419399999999999	0	9.8668	40.644	103.46	0.4933	0.6438	0.4933	0	15.155	4.1333	192.9	0.75962	31.095	4.1333	0	0	0.02597	464.73	7.5777	7.5777	0.71546	0	26856.0	146.03	0.24352	8490.4	0.075806	0	0	0	0	0.63394	0.17457999999999999	0.56913	1.3778	4.8222	0.0	0.087529	0	0	0	0	0	0	0	0	0	0	1	0	4130.7	25763.0	0.0	0.8691200000000001	0.67499	0.77375	0.7913	0.53425
TCGA-W3-A825	SKCM_2	16550.0	1	1	0	1	0	0.7957	1	0	1	0	0	1732.7	1151.6	10749.0	9945.3	153.85	2643.4	1	0	0	1311.7	0	12.177	0.037727	6.9139	8.565	7813.9	8494.0	11114.0	0.80104	3859.1	0.20638	3.0958	8802.6	6509.6	1	0	775.46	309.03	1075.6	34.673	43.857	0	1	0.44495	0	25.789	8.2554	4844.5	66.696	0.044563	20.453	0	5.5724	414.63	440.64	0.031587	57.412	747.32	0	0	0.030056	399530.0	2.7862	0.61916	0.09053	0	16380.0	155.62	0.018289	10324.0	0.058078	-1	1	0	0	0.0512	0.028043000000000002	0.012791	356.01	2.0638	0.0	0.066751	-1	-1	1	0	1	1	1	-1	0	0	1	0	2860.4	16060.0	1.2383	0.027624	0.096438	0.055529999999999996	0.086916	0.038924
TCGA-W3-A828	SKCM_4	13571.0	0	0	0	0	1	0.31513	0	1	0	1	1	59.108000000000004	2270.3	33085.0	3726.7	247.58	981.11	1	0	0	448.64	0	4.7907	0.0387	21.340999999999998	11.540999999999999	7862.0	10651.0	19352.0	0.048707	3900.7	0.65328	13.937000000000001	13954.0	22555.0	0	0	474.32	464.63	2637.6	26.566999999999997	19.381	0	0	0.057625	0	50.388000000000005	15.679	349.82	42.151	0.047331	1.4535	-1	8.0571	402.64	225.78	0.034329000000000005	21.4	318.15	0	0	0.029143000000000002	13665.0	12.847999999999999	5.0085	0.042843	0	23214.0	386.14	0.014091	11105.0	0.10620999999999998	0	1	1	0	0.04462	0.34457	0.43085	738.86	3.7019	0.0	0.061470000000000004	1	0	0	0	0	0	0	0	-1	1	0	1	2095.4	21276.0	6.7506	0.025722000000000002	0.27293	0.021125	0.070132	0.11552
TCGA-W3-AA1O	SKCM_3	5419.9	1	1	0	0	0	0.58735	0	0	0	0	0	2410.6	2025.3	50772.0	2074.0	117.08	2570.8	1	0	0	93.594	0	32.998000000000005	0.049335000000000004	4.878	48.78	5626.1	21773.0	12879.0	0.79766	9017.8	7.7474	15.782	10902.0	1903.6	0	1	5.3381	453.02	1536.3	10.904000000000002	25.538	0	0	0.81763	0	12.1	21.234	1947.3	3.5587	0.080096	2.847	1	70.58800000000001	37.302	321.71	0.48689	228.26	9.756	0	0	0.028197000000000003	2643.4	38.736999999999995	7.1735	0.58701	0	33627.0	400.36	0.28458	13347.0	0.096116	0	1	1	0	0.1877	0.46228	0.73361	57.101000000000006	6.3127	0.0	0.28494	1	0	1	0	0	1	1	0	1	1	0	1	4924.6	15618.0	0.5738800000000001	0.75803	0.69125	0.7802100000000001	0.060791	0.44372
TCGA-W3-AA1Q	SKCM_1	14942.0	1	1	1	0	0	0.65688	0	1	0	1	1	21508.0	2366.5	18503.0	2541.2	8.1138	2125.8	0	1	0	201.22	0	4.9839	0.6531399999999999	1.1501	8.0509	6005.9	6277.3	28876.0	0.79995	9298.9	1.9169	0.76675	15366.0	2746.2	0	1	0.5409	330.5	1934.3	9.201	10.350999999999999	0	0	0.7309100000000001	0	13.523	6.5174	318.59	1.6228	0.64558	1.0818	0	3.0669999999999997	5.7507	354.84	0.70726	128.95	3.0669999999999997	1	1	0.4344	438.68	1.1501	6.9008	0.60638	0	42557.0	1528.6	0.11943	9607.8	0.05971900000000001	0	1	0	0	0.66481	0.4688	0.63165	6.9008	0.0	40.282	0.09729299999999999	0	0	0	0	0	0	0	0	0	0	0	0	6274.6	15481.0	2.6836	0.7600399999999999	0.63105	0.74627	0.14674	0.6461399999999999
TCGA-W3-AA1R	SKCM_1	5020.5	1	1	1	0	0	0.43288999999999994	0	0	0	0	0	6408.6	1195.7	28254.0	1657.8	120.35	2375.3	1	0	1	79.046	1	11.314	0.049783	2.2627	18.425	5743.7	20782.0	37781.0	0.70627	16116.0	0.96973	4.5254	5672.8	933.95	0	0	140.64	492.43	1136.5	0.32324	21.334	0	0	0.05425	0	37.743	22.95	1133.9	2.8485	0.35359	0.3561	1	10.344000000000001	8.0811	190.85	0.036963	46.708	4.2022	0	0	0.059647000000000006	483.18	13.253	15.839	0.26456999999999997	0	22630.0	539.08	0.10342	10991.0	0.066432	-1	1	0	0	0.5989899999999999	0.019998	0.010946	10.344000000000001	3.2324	17.401	0.048060000000000005	-1	-1	0	-1	1	0	0	1	1	0	0	0	6085.1	28469.0	1.6162	0.6459	0.5100600000000001	0.022514	0.44335	0.044985000000000004
TCGA-W3-AA1V	SKCM_4	12767.0	1	1	0	0	1	0.52553	0	1	0	1	1	11.253	1247.2	47202.0	898.73	12.003	1007.5	1	0	0	91.148	0	11.610999999999999	0.035482	19.54	46.727	5061.9	14021.0	19910.0	0.11188	4869.8	0.56639	9.9117	15883.0	1282.5	0	0	2.2506	478.62	615.15	5.6639	17.275	0	0	0.1209	0	70.518	23.221999999999998	50.578	23.256	0.039958999999999995	0.0	0	31.434	3.3983	108.78	0.03115	9.0435	0.8495799999999999	0	0	0.032921	60314.0	19.54	6.7966	0.06180599999999999	0	26284.0	152.29	0.013928999999999999	10481.0	0.16609000000000002	-1	-1	0	0	0.088696	0.73806	0.013936000000000002	3.9647	3.3983	0.0	0.10884	-1	-1	0	-1	0	0	0	0	0	0	-1	0	1524.8	22980.0	0.56639	0.33901	0.57017	0.050131999999999996	0.042682	0.17319
TCGA-W3-AA1W	SKCM_1	10837.0	1	1	1	0	0	0.4319	0	0	0	0	0	3260.4	904.36	16860.0	1345.2	15.94	1761.3	1	0	0	3107.8	0	9.4507	0.045795999999999996	0.98445	41.937	8548.5	5535.2	11965.0	0.48732	12992.0	6.1036	0.19689	7330.1	1740.8	0	0	2.0973	416.53	1558.7	3.1502	23.233	0	0	0.24466	0	9.2282	18.704	236.56	0.8389	0.06364299999999999	0.8389	1	16.736	3.1502	375.0	0.44097	88.725	0.39378	1	1	0.026097000000000002	500.0	10.041	6.1036	0.44469	0	15177.0	792.37	0.45233	4277.7	0.090205	0	1	0	0	0.38311999999999996	0.3505	0.0093334	1.1813	2.7564	0.0	0.13288	0	0	0	0	1	0	0	0	1	0	0	0	2513.0	19642.0	3.1502	0.34574	0.13618	0.58236	0.034297	0.52509
TCGA-W3-AA21	SKCM_1	26642.0	1	1	1	0	0	0.64636	0	0	0	0	0	13427.0	1461.9	50138.0	3300.8	6.2565	576.64	0	0	0	28.154	0	9.0916	0.3953	10.001	6.3641	6622.9	10869.0	38975.0	0.086156	5330.6	3.6366	1.3637	7635.0	2035.5	0	0	303.44	442.13	1016.7	9.5461	5.4549	0	0	0.26537	0	8.8634	10.91	720.15	0.5214	0.042692	5.2138	1	7.7278	3.182	277.89	0.031569	80.991	1.8183	0	0	0.39645	315.43	5.0004	18.637999999999998	0.056084	0	20260.0	1130.3	0.016324	2457.2	0.8412700000000001	-1	1	0	0	0.72218	0.016702	0.012697	2.2729	5.4549	17.435	0.31306	0	1	-1	0	1	-1	-1	0	1	0	0	0	2590.7	27736.0	0.0	0.022504	0.15506	0.023701	0.13781	0.041519
TCGA-WE-A8JZ	SKCM_2	4398.0	0	0	0	1	0	0.69026	1	0	1	0	0	4093.2	937.04	40073.0	2270.8	127.19	3810.9	0	0	0	46.325	0	11.505999999999998	0.049739	0.42095	5.6126	7505.4	8857.0	39545.0	0.091068	16616.0	2.1047	1.5435	8317.5	5518.2	0	0	64.013	584.12	100.65	3.5079	4.6304	0	0	0.090938	0	33.691	9.4011	564.98	2.948	0.37565	4.6326	1	4.3498	18.522000000000002	144.87	0.02411	48.486000000000004	6.4545	0	0	0.034004	1606.7	3.6482	10.804	0.046706	0	24612.0	498.63	0.080733	16115.0	0.92	-1	0	1	0	0.78579	0.021874	0.014140999999999999	19.925	4.7707	246.0	0.040547	-1	-1	1	-1	1	0	1	-1	1	1	0	-1	8141.1	9619.7	0.14032	0.026344	0.19345	0.037476999999999996	0.8835799999999999	0.047753
TCGA-WE-A8K1	SKCM_2	3622.1	0	0	0	1	0	0.38397	1	0	1	0	0	5977.1	812.53	17360.0	2130.8	26.843000000000004	2661.3	0	0	0	234.34	0	7.7243	0.066453	0.65738	27.61	3512.3	5265.4	23785.0	0.33114	9112.9	4.4373	3.2869	15346.0	1901.2	1	0	28.546999999999997	462.72	565.83	5.7521	6.7382	0	1	0.058362	0	19.599	20.543000000000003	484.28	0.8522	0.05675	0.0	1	6.5738	24.980999999999998	216.45	0.23840999999999998	108.79	6.4095	0	0	0.033114	1358.8	3.9443	8.052999999999999	0.059341	0	30373.0	677.89	0.016613	15112.0	0.59817	0	0	1	0	0.085188	0.033121	0.016758000000000002	30.568	7.5599	0.0	0.087801	0	-1	1	-1	0	0	1	0	1	1	0	0	3613.6	11892.0	0.0	0.28626	0.45191000000000003	0.027164999999999998	0.45026000000000005	0.043768
TCGA-WE-A8K5	SKCM_1	6078.9	1	1	1	0	0	0.72385	0	1	0	1	1	8793.8	1779.3	17503.0	1543.5	157.73	1280.5	1	1	0	715.23	0	10.878	0.27493	6.7987	7.7052	5703.7	10710.0	33967.0	0.81702	7833.7	0.45325	2.2662	6524.1	3756.8	1	0	18.648	459.99	1035.7	104.7	6.7987	0	1	0.81086	0	3.108	15.41	693.47	4.2735	0.09608	0.3885	1	24.929000000000002	22.209	349.26	0.6564	236.44	9.5182	0	0	0.039885000000000004	2683.4	19.035999999999998	3.1727	0.12055	0	38233.0	365.58	0.015009999999999999	8448.3	0.092136	0	0	-1	0	0.7993899999999999	0.16317	0.52825	16.77	15.41	0.0	0.059934	0	0	0	-1	0	0	0	1	1	-1	0	0	3923.8	21996.0	9.5182	0.72349	0.24086999999999997	0.030705	0.29118	0.31053000000000003
TCGA-WE-A8K6	SKCM_1	143700.0	1	1	1	0	1	0.7578199999999999	0	1	0	0	0	698.02	2142.7	44040.0	5268.4	12.277000000000001	1366.2	0	0	0	27.622	0	3.4122	0.049281	15.165	4.9287	10387.0	11876.0	21656.0	0.040057999999999996	7893.0	0.75826	1.5165	10011.0	2873.6	0	0	1408.8	405.57	2033.5	17.44	7.5827	0	0	0.035504	0	26.746	12.132	14648.0	26.307	0.068988	0.0	1	24.644000000000002	14.407	495.45	0.023541	79.41199999999999	4.9287	0	0	0.018732	239.4	19.715	20.094	0.047549	0	36966.0	943.11	0.021452000000000002	9391.2	0.083473	0	1	-1	0	0.23153	0.020837	0.014316999999999998	10.995	11.374	2.5167	0.034952	0	0	0	1	1	0	0	0	1	-1	1	0	5745.9	27750.0	0.75826	0.024494	0.069982	0.020666	0.046642	0.033181999999999996
TCGA-WE-A8ZM	SKCM_4	15999.0	0	0	0	0	1	0.8514799999999999	0	1	0	1	1	693.49	3560.2	20780.0	4321.8	62.153999999999996	555.98	0	1	0	102.17	0	1.7793	0.06010599999999999	11.454	9.1188	12179.0	3911.0	15508.0	0.078571	4298.0	0.22241	1.0008	12528.0	2235.0	0	0	2988.1	323.54	1223.9	10.453	2.6689	0	0	0.087358	0	25.968000000000004	7.6732	469.49	11.494000000000002	0.083311	11.92	-1	5.0042	7.1171	358.88	0.028049	70.234	5.0042	0	0	0.033641000000000004	4963.0	2.2241	3.8922	0.047224	0	14654.0	280.12	0.013548	16964.0	0.93429	-1	0	-1	0	0.10757	0.51254	0.012787999999999999	14.123	2.0017	8.5483	0.052877	-1	-1	-1	-1	1	0	0	1	1	-1	-1	-1	9574.7	8773.1	3.781	0.034546	0.55055	0.024235	0.049099000000000004	0.033907
TCGA-WE-A8ZN	SKCM_2	25478.0	0	0	0	1	0	0.37743000000000004	1	0	1	0	0	6313.1	382.69	22704.0	488.85	1501.3	474.58	0	0	0	1301.5	0	27.682	0.06204400000000001	0.0	18.874000000000002	25512.0	2946.5	33959.0	0.49218	7809.1	0.0	1.2583	3872.4	1091.9	0	0	98.12700000000001	396.07	552.19	10.905	17.197	0	0	0.059105	0	7.1365	13.841	305.25	1.7841	0.063873	1.7841	1	7.5497	21.81	108.83	0.030026	131.19	7.1303	0	0	0.028645999999999998	11870.0	6.2914	0.83886	0.066118	0	5899.2	253.34	0.014518999999999999	6573.6	0.49466000000000004	0	0	0	0	0.051899	0.40726	0.017099	10.066	35.232	0.0	0.10934	0	0	0	-1	0	0	0	0	1	0	0	0	5739.5	69776.0	11.325	0.36358	0.067558	0.024480000000000002	0.050464	0.18675999999999998
TCGA-WE-A8ZO	SKCM_2	7697.5	0	0	0	1	0	0.72149	1	0	1	1	1	7551.9	2864.8	51399.0	3588.4	6.0833	2675.4	0	0	0	326.88	0	6.8662	0.058292	4.6979	10.6	5267.2	7740.9	21080.0	0.048871	13538.0	0.84321	0.6023	12820.0	2608.5	0	1	25.956	381.22	1329.4	12.165999999999999	4.8184	0	0	0.61707	0	57.183	9.0344	1361.7	11.761	0.46331999999999995	0.0	0	3.9752	2.1683	469.63	0.5341100000000001	32.959	5.4207	0	0	0.041495	159.79	2.4092	2.5296	0.42221000000000003	0	30139.0	3789.9	0.66027	4032.0	0.8407899999999999	-1	1	0	0	0.82571	0.019523	0.60752	4.5775	8.914	0.0	0.19589	0	0	0	-1	0	0	0	0	0	0	0	0	5908.9	9075.5	1.4455	0.58033	0.15031	0.061162	0.80986	0.034185
TCGA-WE-A8ZQ	SKCM_1	7944.1	1	1	1	0	0	0.9364299999999999	0	0	0	0	0	1551.3	5436.6	12088.0	2574.4	567.78	1611.8	0	0	0	348.15	0	22.005	0.074654	10.141	6.49	10453.0	9495.2	18537.0	0.053079999999999995	4765.9	1.3183	3.6506	7028.2	2026.0	1	1	16373.0	332.31	1940.1	5.7802	63.785	0	1	0.044544	1	29.049	10.343	1700.4	184.42	0.07119099999999999	4.4014	1	9.0252	38.027	603.43	0.022463999999999998	716.05	13.386	0	0	0.040641000000000004	10120.0	7.7069	5.2731	0.033345	0	26892.0	2228.9	0.40108	23346.0	0.33598	0	1	0	0	0.06639	0.020007	0.12750999999999998	32.957	4.8675	21.558000000000003	0.058224	0	0	0	1	1	0	0	-1	1	0	-1	0	3673.9	15646.0	0.50703	0.47773000000000004	0.08281000000000001	0.020325	0.050612	0.23504
TCGA-WE-A8ZT	SKCM_1	5820.4	1	1	1	0	0	0.77135	0	0	0	0	0	2457.8	10956.0	19157.0	3016.2	29.195	2125.9	0	0	0	97.822	0	13.353	0.080662	18.272000000000002	11.244000000000002	8187.5	6366.0	29359.0	0.051836	1895.0	1.4055	0.70277	11204.0	240.0	0	0	4908.9	364.37	2294.6	2.8111	4.9194	0	0	0.041625	0	10.995	10.540999999999999	120.98	2.6541	0.052177	0.3792	0	7.7304	1.4055	427.31	0.036472000000000004	73.685	0.70277	0	0	0.037633	1209.5	11.244000000000002	6.3249	0.054747000000000004	0	34685.0	545.22	0.014417	8921.5	0.076956	0	0	0	0	0.043741	0.47498	0.015999	2.1083	4.9194	0.1706	0.058649	0	0	0	0	0	0	0	0	0	0	0	0	6753.1	15647.0	1.4055	0.028201999999999998	0.067892	0.0352	0.031961	0.40360999999999997
TCGA-WE-A8ZY	SKCM_2	4900.1	0	0	0	1	0	0.81311	1	0	1	0	0	6328.4	1041.0	14789.0	1796.4	1856.6	1402.3	0	0	1	431.53	1	27.214000000000002	0.49905	1.4579	15.065	6253.1	17486.0	21852.0	0.059751	24839.0	0.48596000000000006	2.9158	17010.0	803.14	0	0	7.8459	777.1	703.99	10.205	7.2895	0	0	0.7843100000000001	0	8.9158	20.41	308.06	2.4964	0.07927100000000001	3.5663	0	22.354	9.2333	318.47	0.03113	22.143	5.3456	0	0	0.037868	757.49	8.2614	1.4579	0.042601	0	21986.0	2632.3	0.040978	22423.0	0.54033	-1	1	1	0	0.6268199999999999	0.78835	0.014769	20.896	19.925	86.305	0.037920999999999996	-1	1	-1	-1	1	1	-1	1	0	1	-1	-1	4434.7	13785.0	1.9439	0.066495	0.25398000000000004	0.028911000000000003	0.06650299999999999	0.034911000000000005
TCGA-WE-AA9Y	SKCM_3	13169.0	0	0	0	0	0	0.28044	0	0	0	1	1	5620.5	750.79	18270.0	1261.3	477.35	5505.8	0	0	0	481.56	0	2.9901	0.036308	7.7244	4.4851	5249.2	18933.0	9753.4	0.050835000000000005	6507.9	5.2326	11.462	6024.8	3222.9	0	0	2219.2	1875.7	1840.9	28.156999999999996	10.216000000000001	0	0	0.046919	0	23.182	3.9868	361.74	15.279000000000002	0.051169	4.7418	1	8.2227	97.427	422.55	0.022406	302.53	19.435	0	0	0.029874	2932.6	10.216000000000001	3.4884	0.067449	0	32730.0	13.699000000000002	0.10511	5299.3	0.088786	0	0	-1	0	0.26738	0.24875	0.012411	78.24	7.9735	0.0	0.10670999999999999	0	1	-1	-1	0	-1	1	0	1	-1	0	0	1651.7	17078.0	3.2392	0.023903	0.16245	0.021389	0.044206	0.38529
TCGA-WE-AAA0	SKCM_1	10629.0	1	1	1	0	0	0.57221	0	0	0	1	1	4852.4	1548.5	73876.0	2687.9	15.599	1514.2	1	0	0	63.09	0	10.975999999999999	0.045017	3.6586	23.781	7469.9	8046.1	59627.0	0.092164	16093.0	10.061	0.0	16586.0	1642.4	0	0	4.8531	525.87	767.14	0.91464	12.805	0	0	0.059376	0	21.146	15.549000000000001	1959.4	3.8132	0.052513	2.0799	0	40.244	9.1464	48.878	0.084826	23.267	2.7439	0	0	0.026538	268.31	7.3171	27.439	0.14976	0	29944.0	715.83	0.015416	14891.0	0.6976	0	1	1	0	0.055775	0.50057	0.012703	5.4878	2.7439	1.3207	0.09981	0	0	0	-1	0	0	0	0	0	1	0	0	6410.9	21397.0	2.7439	0.022468000000000002	0.083285	0.023347	0.036048000000000004	0.041632
TCGA-WE-AAA3	SKCM_2	5476.8	0	0	0	1	0	0.5876100000000001	1	0	1	1	1	9703.0	626.02	40743.0	1531.9	76.872	2181.9	0	0	0	126.12	0	5.1516	0.061188	4.9175	13.113	4382.2	10245.0	20574.0	0.66882	14968.0	2.1075	20.840999999999998	6407.5	4132.2	1	0	141.31	243.96	625.1	53.155	7.0249	0	1	0.48741999999999996	0	11.047	14.752	183.67	12.889000000000001	0.29131	2.7619	1	8.8983	69.313	258.23	0.035892	42.883	13.347000000000001	0	0	0.019165	5682.5	11.005999999999998	28.1	0.19133	0	20906.0	46.952	0.41993	11673.0	0.6653399999999999	0	1	-1	0	0.27103	0.018146000000000002	0.017066	71.42	19.436	1.7584	0.055467999999999996	1	1	1	-1	1	0	1	1	1	-1	1	1	2292.8	13009.0	4.215	0.067941	0.13893	0.022281	0.47223000000000004	0.087778
TCGA-WE-AAA4	SKCM_1	42952.0	1	1	1	0	0	0.32982	0	0	0	0	0	7257.7	229.28	49710.0	382.32	545.86	791.71	0	0	0	1469.1	0	11.341	0.03638	1.1733	25.029	8287.7	6971.8	41239.0	0.061591	8508.3	1.5643	0.0	6700.6	822.65	0	0	16.575	353.59	1243.7	33.438	16.034000000000002	0	0	0.040443	0	5.5249	11.732999999999999	627.05	0.5525	0.038827	0.5525	0	18.577	33.242	294.48	0.07963200000000001	78.492	9.9727	0	0	0.028687999999999998	2666.8	17.99	6.0618	0.22738000000000003	0	37102.0	23.204	0.015982	13776.0	0.075324	-1	1	0	0	0.077029	0.021154	0.013449000000000001	16.426	13.492	0.0	0.11825999999999999	0	0	0	-1	0	0	0	0	0	0	0	0	1347.5	57006.0	1.3688	0.019568000000000002	0.066689	0.026087	0.032178	0.45138
TCGA-XV-A9VZ	SKCM_3	2261.0	0	0	0	0	0	0.051526999999999996	0	0	0	0	0	995.14	112.19	8947.0	1745.6	440.81	2527.4	0	0	0	909.89	0	7.0188	0.030441000000000003	5.3673	3.7158	29594.0	1552.6	12217.0	0.076601	4384.3	4.8168	1.2386	13058.0	1516.3	0	0	65.813	542.4	1255.7	10.459000000000001	7.4317	0	0	0.048958	0	59.629	3.7158	88.397	14.575999999999999	0.048393	44.611000000000004	0	5.5049	65.234	417.4	0.028385000000000004	57.655	18.166	0	0	0.03336	1529.2	14.175	6.7435	0.068576	0	5681.1	86.572	0.015061000000000001	7966.4	0.11807000000000001	0	0	0	0	0.070524	0.09471	0.011101999999999999	27.525	14.588	0.0	0.031170999999999997	0	0	0	0	0	0	0	0	0	0	0	0	1696.1	16824.0	0.68812	0.018823	0.090667	0.026068	0.043943	0.024258000000000002
TCGA-XV-A9W2	SKCM_4	8835.2	0	0	0	0	1	0.48607	0	1	0	0	0	5288.7	28.334	34031.0	939.47	863.91	408.9	0	1	0	498.9	0	8.0109	0.05919	2.861	20.599	3567.9	3412.9	22540.0	0.49595	4738.5	1.1444	3.4332	7954.6	1877.8	0	0	102.22	428.9	694.46	10.3	7.4387	0	0	0.047971	0	12.777999999999999	21.171999999999997	473.83	3.889	0.51395	1.6667	-1	12.015999999999998	27.465999999999998	110.56	0.028268	11.667	9.7275	0	0	0.028682	361.12	10.3	61.226000000000006	0.34295	0	22364.0	127.23	0.016115	6681.8	0.78132	-1	1	-1	0	0.35041	0.52232	0.49913	21.171999999999997	32.044000000000004	0.0	0.076337	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	1548.4	23487.0	2.2888	0.025306	0.053903999999999994	0.035963	0.62497	0.12625999999999998
