PRAD	Labels	N:GEXP::TFF3:7033:	N:GEXP::SEPP1:6414:	N:MIR::hsa-miR-200b-3p:Corrected:	N:GEXP::ERG:2078:	N:GEXP::HLA-DMB:3109:	B:MUTA:COMP:SPOP::	B:MUTA:nons:SPOP::	N:METH:cg06816106:RP11-713D19.1:TssD221:Shore	B:MUTA:LOF:SMAD3::	N:GEXP::GHR:2690:	N:GEXP::CACNA1D:776:	N:GEXP::MAGED4B:81557:	N:GEXP::OGDHL:55753:	N:GEXP::LAT2:7462:	N:METH:cg10520594:NT5C:TssU53:Island	N:GEXP::ITPR3:3710:	B:MUTA:COMP:ACVR2A::	N:GEXP::ATP10A:57194:	N:MIR::hsa-miR-582-3p:Corrected:	N:GEXP::TP53I3:9540:	N:METH:cg13376158:NT5C:TssU132:Shore	N:GEXP::AGFG2:3268:	N:METH:cg08378505:NT5C:TssD57:Island	N:METH:cg04554033:C1QTNF1:TssU112:Island	N:GEXP::HDAC1:3065:	N:GEXP::ALOX15:246:	N:GEXP::EML6:400954:	N:GEXP::SEPT9:10801:	B:MUTA:COMP:JAK1::	N:MIR::hsa-miR-629-5p:Corrected:	N:MIR::hsa-miR-3065-3p:Corrected:	N:GEXP::H2AFY2:55506:	N:METH:cg26522057:B3GNT9:TssD556:Island	N:METH:cg23584144:DACT2:TssD86:Island	N:METH:cg07013787:SP5:TssU54:Island	N:METH:cg05145649:NT5C:TssU51:Island	N:METH:cg26020635:NA:NA:Island	N:METH:cg06172475:FLI1:TssU81:Island	N:METH:cg18153124:KCNQ3:TssD47:Island	N:METH:cg21092177:NT5C:TssU140:Shore	N:METH:cg12518360:SLC36A4:TssU173:Island	N:METH:cg25331703:LRRK1:TssU138:Island	N:METH:cg06620911:ANGPTL4:TssU2:Island	N:METH:cg08659394:B3GNT9:TssD200:Island	N:MIR::hsa-miR-99a-3p:Corrected:	N:GEXP::NKAIN1:79570:	N:GEXP::CCDC141:285025:	N:GEXP::TDRD1:56165:	N:GEXP::CNTLN:54875:	N:GEXP::SLC18A3:6572:	N:GEXP::PAX1:5075:	N:METH:cg27306873:LIPT1:TssD439:Shore	N:METH:cg14044057:RP11-713D19.1:TssD277:Shore	N:METH:cg06158040:EXO5:TssD161:Shore	N:GEXP::CHD1:1105:	N:METH:cg15031983:NA:NA:NA	N:METH:cg24016939:ZNF671:TssU142:Shore	N:METH:cg00245192:MGLL:TssD271:Island	N:METH:cg14913925:FAM200A:TssD519:Shore	N:METH:cg12030835:NA:NA:NA	N:GEXP::KIAA0087:9808:	N:GEXP::LOC100190940:100190940:	N:GEXP::CDH7:1005:	I:CNVR::TMPRSS2:7113:	N:GEXP::AMPD3:272:	N:METH:cg01184522:ZNF496:TssU669:Island	N:GEXP::C17orf44:284029:	N:GEXP::KCNH8:131096:	N:GEXP::KCNG3:170850:	N:METH:cg18190030:SLC35F3:TssU1382:Shore	N:METH:cg26937798:CTD-3203P2.3:TssU631:Shore	I:CNVR::GRIK2:2898:	N:GEXP::PKNOX2:63876:	I:CNVR::MINPP1:9562:	N:METH:cg18107409:PPP2R5C:TssU441:Island	I:CNVR::CHD1:1105:	I:CNVR::GPATCH8:23131:	I:CNVR::MIXL1:83881:	N:METH:cg10444953:NA:NA:NA	N:METH:cg25820220:RP11-395G23.3:TssD16:Island	N:METH:cg05689600:ALDH7A1:TssD268:Shore
TCGA-VP-A87B	PRAD_3	12800.0	9945.3	1599.7	187.36	409.4	1	1	0.47071	1	772.37	1309.8	236.82	30.761	3190.2	0.046415	1416.2	1	76.622	346.5	436.8	0.062787	2653.2	0.024436000000000003	0.019372999999999998	3487.7	4.4743	3.915	1146.5	0	344.8	41.104	348.43	0.34098	0.5546300000000001	0.022668	0.020526	0.72044	0.06079	0.10786	0.054887	0.093589	0.031655	0.041705	0.74731	7.1338	12.864	774.61	37.472	59.284	0.0	0.0	0.14829	0.12293	0.042302	69.351	0.8497	0.018763	0.081087	0.32145	0.80794	2.2371	1.1186	1.1186	0	185.12	0.5566	180.09	6.1521	2.7964	0.33623000000000003	0.49351000000000006	-1	270.13	0	0.034608	-1	0	0	0.042536000000000004	0.094776	0.030920999999999997
TCGA-VP-A87C	PRAD_1	183.9	6165.2	718.77	4738.9	3369.2	0	0	0.20064	0	2065.9	628.3	252.93	312.51	487.81	0.35368	2047.0	0	327.67	399.92	310.46	0.10198	1019.0	0.44256	0.051876	4938.8	139.67	77.411	8299.4	1	99.439	53.141999999999996	929.76	0.18400999999999998	0.053956	0.26356	0.21844	0.026701	0.06786299999999999	0.048364	0.11042	0.064635	0.031497000000000004	0.24214000000000002	0.51257	4.1433	374.36	23.346	831.46	291.21	0.8192	0.4096	0.09137	0.09037200000000001	0.044138	836.37	0.031805	0.015276	0.2538	0.18124	0.047997000000000005	4.0958	215.03	30.719	-1	541.47	0.18524000000000002	74.954	46.283	40.958	0.15565	0.08666599999999999	0	303.5	0	0.052199	0	-1	0	0.073179	0.07736	0.026216000000000003
TCGA-VP-A87D	PRAD_1	515.36	5771.2	1078.2	15423.0	565.41	0	0	0.037862	0	2631.3	4383.6	83.51299999999999	302.28	125.87	0.43276000000000003	1595.1	0	299.8	430.25	138.26	0.088147	662.04	0.30765	0.21215	7845.9	277.01	25.768	7695.2	0	142.72	14.852	1226.0	0.037801	0.052377999999999994	0.17762999999999998	0.037673000000000005	0.026349	0.07584400000000001	0.028013	0.05445	0.063446	0.029077999999999996	0.030256	0.019274	9.0506	657.58	2.9732	994.05	391.97	1.4866	75.818	0.02895	0.038502	0.023517	658.08	0.029085000000000003	0.01969	0.023666999999999997	0.030906	0.052555	46.581	73.34	290.88	-1	831.02	0.023944	39.148	162.04	64.42	0.11209000000000001	0.10937000000000001	0	233.9	0	0.057481	0	0	0	0.22233000000000003	0.084237	0.035852999999999996
TCGA-VP-A87E	PRAD_2	6452.0	6239.6	67.28699999999999	324.98	782.08	0	0	0.028944	0	297.65	127.06	458.54	5.062	272.84	0.18846	1775.6	0	142.75	417.54	343.2	0.07587200000000001	1267.0	0.046227	0.026668	2465.7	1.0124	32.397	4555.8	0	90.568	101.31	239.43	0.041000999999999996	0.14313	0.052251	0.02947	0.19201	0.076766	0.057232000000000005	0.077941	0.06936	0.027689	0.025574	0.064243	9.9779	17.717	60.744	37.459	126.55	0.0	0.5062	0.031163	0.074639	0.04372	726.9	0.12161	0.019877000000000002	0.24921	0.040228	0.062075	2.0248	2.531	3.0372	0	434.32	0.057966	73.905	39.99	9.6178	0.23331	0.13297	0	336.62	0	0.045042	0	0	0	0.041206	0.079738	0.035903
TCGA-VP-A87H	PRAD_3	2572.7	8257.3	1329.8	150.57	370.63	1	1	0.55556	1	142.23	277.51	117.43	70.884	826.05	0.062374	2314.4	1	393.34	405.06	243.69	0.057277	2791.3	0.036747	0.064368	3187.5	20.848000000000003	11.582	2757.1	0	147.53	246.22	633.78	0.42022	0.29097	0.030774	0.031237	0.48205	0.42706000000000005	0.20207	0.06054299999999999	0.33736	0.37935	0.31956999999999997	0.60178	13.879000000000001	49.571999999999996	499.89	22.238000000000003	119.07	0.0	0.9266	0.12753	0.37079	0.083409	551.32	0.48421000000000003	0.28689000000000003	0.32982	0.32161999999999996	0.40692	1.8532	3.2431	5.0962	1	225.62	0.43206999999999995	121.38	11.582	7.4127	0.28031999999999996	0.22616999999999998	-1	95.43799999999999	0	0.040566000000000005	1	0	0	0.052296	0.091553	0.020612000000000002
TCGA-VP-A87K	PRAD_1	269.3	2450.4	1764.1	12016.0	5007.2	0	0	0.2967	0	1046.0	4425.5	1405.7	1199.3	142.44	0.38694	3672.1	1	401.23	862.22	178.33	0.088541	1432.0	0.07686699999999999	0.30279	7589.3	151.5	64.516	8472.6	0	130.84	33.265	1125.8	0.046075	0.026411	0.26179	0.022715	0.021879	0.051095999999999996	0.029427	0.086355	0.05151	0.027295	0.027137	0.017230000000000002	7.54	3755.3	16.673	518.67	262.05	10.873	155.85	0.027201999999999997	0.17315	0.034642	741.57	0.37096999999999997	0.098129	0.026262999999999998	0.026432	0.20992	67.416	41.681999999999995	165.64	-1	932.22	0.025646	36.608000000000004	189.56	375.14	0.16546	0.11974000000000001	-1	383.11	-1	0.057426	0	0	0	0.2478	0.092563	0.024151
TCGA-WW-A8ZI	PRAD_2	2715.4	11059.0	422.56	157.72	305.31	0	0	0.84678	1	58.907	209.66	24.538	115.28	378.78	0.23494	929.89	1	72.209	316.92	37.371	0.061873000000000004	691.05	0.030951	0.50061	3955.0	0.6334	8.2344	1040.1	0	191.44	139.36	306.57	0.5281899999999999	0.038541000000000006	0.040911	0.020511	0.020265000000000002	0.86316	0.20204	0.058380999999999995	0.064225	0.018277	0.033059	0.7911600000000001	16.367	2.5337	20.903000000000002	1109.7	89.311	0.0	0.0	0.042676	0.51234	0.021398	955.82	0.8578600000000001	0.02074	0.032705	0.037349	0.8753700000000001	0.6334	0.0	0.6334	0	134.28	0.25409	68.40899999999999	1.9002	91.845	0.23959	0.18832000000000002	0	359.78	0	0.034623	0	0	-1	0.044164999999999996	0.088817	0.03963
TCGA-XA-A8JR	PRAD_2	5252.4	9849.5	291.85	84.148	356.68	0	0	0.042723000000000004	0	568.4	213.35	344.66	179.15	356.13	0.06608	913.12	0	148.21	376.08	204.67	0.073405	860.48	0.049099000000000004	0.063288	2520.6	0.5429	9.772	3850.2	0	45.586000000000006	45.051	419.65	0.07092999999999999	0.27752	0.029802999999999996	0.035658999999999996	0.29172	0.13089	0.06473200000000001	0.088632	0.050539999999999995	0.030236000000000002	0.035623	0.38287	4.9859	5.9718	26.601999999999997	46.145	121.06	0.0	0.5429	0.043321	0.065478	0.067326	491.86	0.030608999999999997	0.024833	0.23761	0.051035000000000004	0.047041	1.6287	6.5147	11.401	0	310.53	0.06351	39.088	13.029000000000002	13.029000000000002	0.26648	0.073861	0	258.96	0	0.055522	0	0	0	0.042213	0.092816	0.030378
TCGA-XJ-A83G	PRAD_3	58712.0	13083.0	273.76	82.596	278.33	1	1	0.11055999999999999	1	195.04	215.86	81.242	12.493	688.53	0.050237000000000004	584.72	0	226.27	831.65	460.87	0.04622	1487.4	0.017116	0.023775	3568.3	0.6941	8.329	3036.6	0	132.36	82.12799999999999	447.68	0.14720999999999998	0.25049	0.3967	0.02694	0.19379000000000002	0.12513	0.14239000000000002	0.046179000000000005	0.10620999999999998	0.4941	0.083099	0.63989	10.897	30.54	70.102	23.599	38.869	0.0	2.7763	0.26395	0.10274000000000001	0.098808	208.92	0.28536	0.11283	0.10446	0.082525	0.19294	0.6941	2.7763	4.1645	0	258.2	0.18141	111.05	5.5527	5.5527	0.24902	0.17490999999999998	-1	279.02	0	0.046447	-1	0	0	0.057573	0.10917	0.018982
TCGA-XJ-A83H	PRAD_2	10046.0	7995.8	812.12	120.13	241.51	0	0	0.062437	0	627.67	239.62	244.79	18.868	222.01	0.061915	1232.7	1	166.04	623.1	230.82	0.08065399999999999	888.68	0.02061	0.036616	2796.9	6.9182	15.722999999999999	3420.8	0	74.648	43.381	311.32	0.040794	0.27637	0.057678	0.021217	0.023493	0.48045	0.40673000000000004	0.058743	0.06888	0.16283	0.029517	0.18303	5.3522	61.635	57.861999999999995	416.35	88.679	0.0	1.2579	0.039245	0.051579999999999994	0.023599000000000002	657.86	0.27260999999999996	0.11832000000000001	0.29094000000000003	0.040729	0.10559	1.2579	2.5157	5.0314	0	295.6	0.087961	49.056999999999995	11.321	51.571999999999996	0.31901	0.065457	0	731.45	0	0.052907	0	0	0	0.044994	0.37778	0.026985000000000002
TCGA-XJ-A9DI	PRAD_1	417.12	5270.8	857.63	2913.0	998.53	0	0	0.043271	0	224.94	2286.1	597.53	87.042	184.35	0.20254	2082.4	0	313.45	385.7	275.8	0.084774	690.47	0.22716999999999998	0.10395	3666.5	27.384	44.498999999999995	6253.8	0	58.835	42.423	823.96	0.048176	0.038305	0.15515	0.063084	0.016923	0.035769999999999996	0.019563	0.06844299999999999	0.048944999999999995	0.1005	0.024114	0.01369	7.65	372.62	3.912	88.509	219.07	1.4669999999999999	2.445	0.040083	0.10851	0.19575	676.77	0.07661799999999999	0.024255000000000002	0.033335000000000004	0.034055	0.06361599999999999	12.225	32.274	21.026999999999997	0	658.68	0.095123	61.614	69.438	14.67	0.15929000000000001	0.041748	-1	137.41	0	0.031437	0	0	0	0.056251	0.077627	0.13068
TCGA-XJ-A9DK	PRAD_1	235.54	3857.3	868.62	1130.5	426.22	0	0	0.064671	0	705.69	485.1	561.46	263.12	244.42	0.14768	1722.8	0	204.23	416.69	279.0	0.16648	980.49	0.17619	0.042011	3736.9	167.31	184.6	7205.5	0	39.529	95.97	731.86	0.033125999999999996	0.038215	0.16654000000000002	0.20653000000000002	0.020278	0.041439	0.024117	0.14872	0.049436	0.021338	0.043427999999999994	0.023536	7.539	143.01	1.402	54.211999999999996	197.22	0.9347	8.8795	0.080336	0.10889000000000001	0.031784	737.94	0.027402	0.017086	0.09060599999999999	0.036905	0.045489999999999996	19.160999999999998	40.192	59.82	0	788.88	0.022272999999999998	57.016000000000005	53.745	16.357	0.054537999999999996	0.028100999999999998	0	119.17	0	0.033382999999999996	0	0	0	0.060035000000000005	0.0786	0.13507
TCGA-XQ-A8TB	PRAD_1	190.98	2237.8	368.3	7232.9	2698.1	0	0	0.5645100000000001	1	3192.4	3196.0	207.85	346.06	138.52	0.5905	2448.6	1	253.57	651.36	102.16	0.49326000000000003	1496.5	0.6298	0.37711999999999996	5358.0	1016.6	180.86	6650.2	1	35.931999999999995	93.461	728.95	0.27233	0.044706	0.3238	0.61834	0.020123	0.11635999999999999	0.040748	0.46282	0.13960999999999998	0.36236999999999997	0.44866999999999996	0.6059399999999999	3.8225	1302.3	7.3631	787.39	339.16	0.9204	47.4	0.088296	0.38474	0.037716	899.22	0.31889	0.09195700000000001	0.41343	0.044911	0.22114	185.0	283.02	347.91	0	617.58	0.2318	51.542	424.76	104.46	0.24720999999999999	0.27689	0	99.86200000000001	-1	0.059392999999999994	0	0	0	0.059514	0.09433899999999999	0.039083
TCGA-Y6-A8TL	PRAD_3	27887.0	11228.0	486.9	208.24	351.89	1	1	0.34584000000000004	0	666.37	408.63	238.41	51.305	1630.9	0.092376	1030.2	0	307.23	622.42	803.38	0.072172	1176.4	0.029389	0.033331	3243.7	1.8108	15.09	2822.4	0	136.36	27.061999999999998	336.8	0.16178	0.21866	0.11163	0.023224	0.037568	0.10877	0.21084	0.040498	0.30067	0.055548	0.28609	0.53505	7.9717	22.333000000000002	97.178	16.901	87.521	0.0	1.2072	0.13801	0.3174	0.049417	426.74	0.2702	0.069582	0.16355	0.36066	0.17056	0.6036	3.0180000000000002	4.8287	0	245.06	0.15713	137.62	16.297	8.4503	0.14034000000000002	0.27655	-1	247.47	0	0.034559	-1	0	0	0.038546	0.12417	0.046911
TCGA-YJ-A8SW	PRAD_2	323.38	14368.0	52.611999999999995	104.32	234.17	0	0	0.71207	1	383.09	623.74	55.176	80.21600000000001	140.29	0.044924	1104.5	0	123.02	196.07	133.81	0.062301999999999996	918.35	0.026366000000000004	0.062858	5814.0	61.511	7.1942	1686.3	0	82.425	157.83	457.55	0.11085	0.39814	0.14667	0.019584999999999998	0.021707	0.073999	0.035591000000000005	0.060394	0.16222999999999999	0.53096	0.029197000000000004	0.71517	5.6119	166.55	334.17	2.5180000000000002	69.065	0.0	1.7986	0.13601	0.45171999999999995	0.067285	742.09	0.025169999999999998	0.054992	0.027316000000000003	0.029718	0.048706	1.0791	1.4388	89.209	1	133.81	0.15437	167.63	8.9928	37.41	0.42041999999999996	0.11275999999999999	1	187.77	0	0.030904	1	1	0	0.63743	0.089303	0.037579
TCGA-YL-A8HJ	PRAD_1	108.87	5503.6	736.52	9436.4	2775.7	0	0	0.037617000000000005	0	1830.0	4149.0	581.88	250.13	206.07	0.32299999999999995	2822.7	0	342.59	977.88	201.75	0.29081	1501.7	0.41136999999999996	0.17945999999999998	4826.9	322.28	501.13	7988.8	1	39.76	27.438000000000002	891.24	0.23608	0.043831999999999996	0.30262	0.36588000000000004	0.020384	0.037036	0.04194	0.20079	0.055115	0.063955	0.098598	0.40410999999999997	6.3515	805.7	18.145	835.94	288.15	2.1601	5.6162	0.079399	0.051276999999999996	0.035808	670.05	0.14157	0.019222	0.23828000000000002	0.051602999999999996	0.13534000000000002	95.04299999999999	101.52	69.122	0	787.56	0.031045	66.53	571.98	12.527999999999999	0.11479	0.2478	0	209.96	0	0.041566000000000006	0	-1	0	0.043126	0.11059000000000001	0.08136399999999999
TCGA-YL-A8HK	PRAD_1	113.64	2167.2	464.66	7491.6	1890.7	0	0	0.050348000000000004	0	1051.5	828.55	612.87	1466.4	98.309	0.2943	3050.2	0	731.03	169.51	562.69	0.12522	1143.1	0.14353	0.36637	5744.0	98.70200000000001	163.98	9096.7	0	32.036	12.814	1107.0	0.051633000000000005	0.048701999999999995	0.16757	0.028241000000000002	0.026768	0.036456999999999996	0.044715	0.091402	0.048527	0.024465999999999998	0.024858	0.22710999999999998	5.1536	1130.2	18.875	128.19	292.18	59.379	63.31100000000001	0.043528	0.05773300000000001	0.025185	759.34	0.030128	0.030369999999999998	0.024853999999999998	0.03567	0.047918999999999996	52.3	32.639	159.65	-1	1204.1	0.031202999999999998	33.425	253.24	281.56	0.05741	0.046804000000000005	0	130.95	-1	0.041973	0	0	0	0.067558	0.09138500000000001	0.033875999999999996
TCGA-YL-A8HL	PRAD_1	366.3	1686.3	1665.0	14089.0	1331.1	0	0	0.058069	0	1354.6	3564.5	561.22	3574.6	74.602	0.05778200000000001	1812.7	1	430.85	675.34	468.99	0.07474299999999999	739.73	0.043999	0.21101999999999999	8873.9	287.09	28.081	8278.3	1	110.38	44.236000000000004	1262.4	0.04427	0.040716	0.38568	0.032423	0.024648	0.044892	0.14733	0.069293	0.044463	0.2976	0.030287	0.022584	10.954	1885.6	3.3529	142.5	240.57	344.51	13.412	0.043468	0.08257300000000001	0.027462	650.46	0.030345999999999998	0.10959	0.031319	0.037219	0.05085	4.6102	78.793	158.84	0	733.86	0.026163	12.573	41.492	15.507	0.07636	0.035268	0	432.1	-1	0.049586	0	0	0	0.5108699999999999	0.10407000000000001	0.03034
TCGA-YL-A8HM	PRAD_3	5851.6	32427.0	1119.8	121.43	1943.6	1	1	0.67045	0	509.74	669.71	17.090999999999998	92.416	857.85	0.045523	435.57	0	152.92	200.95	148.78	0.065305	2365.9	0.02129	0.1498	4357.2	125.57	11.604000000000001	3160.8	0	82.44	122.51	169.91	0.31587	0.39155999999999996	0.12868	0.031863	0.36011	0.24525	0.32326	0.072608	0.6369600000000001	0.40269	0.39931	0.64048	3.435	1124.7	792.38	9.1173	71.281	0.0	0.0	0.41068000000000005	0.47489	0.52686	82.47	0.64665	0.30632	0.16225	0.387	0.79004	11.604000000000001	0.0	46.415	0	262.33	0.3695	341.48	15.334000000000001	5.3875	0.11640999999999999	0.20951	-1	14.09	0	0.043185	-1	0	1	0.04775	0.10837999999999999	0.019505
TCGA-YL-A8HO	PRAD_2	2414.6	10871.0	1000.9	354.37	1924.7	0	0	0.038799	1	522.29	204.98	357.65	92.06700000000001	563.98	0.082317	884.71	0	158.08	534.71	192.11	0.06989400000000001	2429.7	0.042955	0.10232000000000001	2428.5	10.423	24.32	4968.7	0	63.581	131.33	415.75	0.050862	0.046159	0.055788	0.031307	0.30853	0.46192	0.46193999999999996	0.060898	0.081747	0.030476	0.033352	0.36223	9.6414	80.486	27.215	221.19	158.08	0.0	0.0	0.034068	0.059698	0.039425	565.14	0.031405	0.25572	0.030754000000000004	0.084374	0.051033999999999996	1.1581	23.162	15.055	1	303.42	0.20693000000000003	73.538	6.9485	2.8952	0.36151	0.20874	-1	245.51	0	0.045361	1	-1	0	0.037974	0.32406	0.048463
TCGA-YL-A8S8	PRAD_3	1823.9	13425.0	554.06	229.6	456.2	1	1	0.59573	1	204.66	415.78	104.48	104.48	730.95	0.27163000000000004	1454.6	1	205.96	229.51	631.19	0.13583	1762.4	0.071338	0.093761	2317.5	303.13	15.049000000000001	3405.3	0	77.508	270.05	386.97	0.44354	0.29229	0.058525	0.024056	0.48047	0.080042	0.12605	0.10067000000000001	0.40047	0.43141	0.48556000000000005	0.61357	9.038	21.498	698.27	12.899000000000001	120.82	0.0	0.43	0.063697	0.42293000000000003	0.45821000000000006	524.99	0.2722	0.29141999999999996	0.4835	0.48071	0.23085	4.7297	6.0196	6.8795	1	76.105	0.38509	122.11	23.218000000000004	9.4593	0.35506	0.48988000000000004	-1	99.323	0	0.037623000000000004	-1	0	0	0.038245999999999995	0.079165	0.04197
TCGA-YL-A8S9	PRAD_2	3643.1	15603.0	10.347999999999999	67.28	115.47	0	0	0.14583	1	983.29	1190.1	7.2599	24.548000000000002	123.2	0.090758	845.69	1	185.48	256.1	20.912	0.053256	680.99	0.042485	0.061749	3324.5	20.002	2.7276	1103.8	0	84.85	60.533	155.93	0.03265	0.60975	0.45498	0.023714	0.019068	0.05262000000000001	0.12778	0.057474000000000004	0.083648	0.035851	0.023385	0.5087	9.3128	244.12	87.28299999999999	5.4552	73.19	0.0	1.3638	0.046232999999999996	0.10363	0.057535	551.88	0.35381	0.05306	0.28001	0.046606	0.29969	9.0919	0.0	40.005	0	185.02	0.1633	130.01	63.644	43.641000000000005	0.57809	0.17712	0	317.76	0	0.037717	0	0	0	0.043626	0.094941	0.033763
TCGA-YL-A8SA	PRAD_1	411.04	2550.3	2091.6	9214.5	733.04	0	0	0.036059	0	2048.2	3739.8	1710.4	647.74	54.378	0.71108	1752.4	1	246.84	308.56	142.34	0.1906	895.11	0.72823	0.60188	4486.7	134.88	1618.0	9118.5	1	41.541000000000004	38.541	1385.0	0.048687	0.040577999999999996	0.57016	0.33388	0.017044	0.044976	0.11127000000000001	0.18924000000000002	0.054518	0.022452	0.022491999999999998	0.012819999999999998	2.5386	1563.1	0.5331	621.09	246.84	17.593	145.54	0.034339	0.094926	0.023737	325.2	0.022177000000000002	0.037808999999999995	0.01955	0.028127	0.036482	158.87	220.18	224.44	-1	1500.7	0.04906	46.915	247.9	61.309	0.23399	0.26302	0	46.381	-1	0.042464	-1	-1	0	0.29168	0.13647	0.037728
TCGA-YL-A8SB	PRAD_2	3245.3	13460.0	887.99	276.53	586.44	0	0	0.031111	0	534.12	295.93	510.28	76.238	404.19	0.062591	1107.7	0	200.74	858.83	231.87	0.066265	706.89	0.043766	0.063697	3020.2	4.5111	19.849	3821.8	0	93.646	32.858000000000004	348.71	0.038011	0.13837	0.059973	0.026905000000000002	0.022284	0.3128	0.19193	0.066361	0.058585000000000005	0.026999000000000002	0.027353	0.013508000000000001	15.607999999999999	26.164	51.427	479.98	156.54	0.0	1.3533	0.053675	0.083583	0.045954	609.9	0.034031	0.024874	0.27692	0.030699	0.040543	2.2556	19.849	20.3	0	361.79	0.037989	46.464	34.284	25.713	0.2439	0.070449	0	188.11	0	0.049751	0	-1	0	0.041294	0.099112	0.06724400000000001
TCGA-YL-A8SF	PRAD_1	107.34	4866.9	1166.3	8074.7	1342.8	0	0	0.35609	0	2095.9	3668.2	1138.2	3564.7	163.77	0.60648	3436.0	1	379.72	559.47	203.22	0.50663	1727.6	0.64317	0.52655	5825.6	1170.6	102.25	5872.7	1	64.135	24.843000000000004	926.6	0.051290999999999996	0.034029000000000004	0.51117	0.60175	0.019400999999999998	0.03707	0.040525	0.47784	0.048933	0.33421999999999996	0.060336	0.012903	6.3375	3315.7	17.395	595.67	658.04	22.91	98.43	0.076655	0.23128	0.38079	546.46	0.56452	0.33203	0.025807999999999998	0.053297000000000004	0.5632	204.92	541.37	421.72	-1	1027.2	0.16546	37.76	275.77	23.335	0.43551999999999996	0.10848	0	92.066	-1	0.29648	0	0	0	0.5567	0.074679	0.03821
TCGA-YL-A8SH	PRAD_3	7917.6	8287.9	902.31	276.96	369.98	1	1	0.46174	1	168.6	436.05	81.617	71.882	728.86	0.086185	1364.1	1	355.71	374.31	329.28	0.15691	1667.0	0.052751	0.032535	3589.3	5.2854	13.213	2919.1	0	127.36	36.049	593.02	0.23936999999999997	0.34784	0.030157	0.021242	0.5110899999999999	0.15812	0.11952	0.1405	0.1223	0.4323	0.30129	0.6118100000000001	12.304	113.11	208.77	35.941	127.38	0.0	5.2854	0.32149	0.26419000000000004	0.30369	283.3	0.59596	0.51454	0.22355	0.63181	0.5677800000000001	4.7569	12.155999999999999	4.2283	0	297.04	0.54707	108.35	14.270999999999999	9.5137	0.11507	0.20376	-1	246.3	0	0.034267	-1	0	-1	0.042785000000000004	0.1438	0.035223000000000004
TCGA-YL-A8SK	PRAD_2	512.13	6322.0	1229.0	290.3	558.49	0	0	0.042309	1	462.74	413.78	280.94	123.92	223.57	0.065374	1568.5	0	112.65	542.18	183.28	0.054482	1083.6	0.039645	0.27226	3104.4	3.4662	76.257	5627.4	0	76.253	41.646	510.4	0.05511	0.13749	0.033773000000000004	0.028748000000000003	0.018563999999999997	0.39021	0.031481999999999996	0.076654	0.30879	0.023488	0.25031	0.5334300000000001	7.2342	59.358999999999995	17.764	1.2998	172.44	1.2998	1.2998	0.036469999999999995	0.09402100000000001	0.024034	742.2	0.023783000000000002	0.033393	0.34999	0.05425599999999999	0.041993	2.1664	2.5997	35.529	0	422.01	0.032353	51.993	32.496	38.562	0.17365999999999998	0.053001	-1	128.68	0	0.040262	0	-1	0	0.039345	0.087273	0.040520999999999995
TCGA-YL-A8SL	PRAD_1	353.01	927.78	1253.6	15693.0	1003.3	0	0	0.16315	0	1626.4	1795.0	1951.3	630.34	138.67	0.8104899999999999	3525.9	1	656.62	245.93	207.09	0.69023	1471.4	0.77937	0.64874	9593.3	230.2	270.53	7580.8	1	68.413	8.647	834.71	0.060216	0.04049	0.68233	0.75868	0.018993	0.040456	0.028035	0.59412	0.06389299999999999	0.016194999999999998	0.024954	0.37181	3.0519	2105.8	4.5316	598.16	1004.2	0.4532	124.62	0.081728	0.10536	0.097458	979.72	0.40229000000000004	0.023219	0.27468000000000004	0.12267	0.43098000000000003	22.658	53.472	298.18	-1	687.89	0.24085	36.705999999999996	167.21	624.0	0.081866	0.16492	0	49.394	-1	0.10753	1	0	0	0.35616	0.07603	0.036606
TCGA-YL-A8SO	PRAD_3	1574.4	7880.8	261.2	241.6	500.8	1	1	0.50242	0	389.33	88.0	221.96	21.866999999999997	1381.9	0.07838099999999999	1022.3	0	192.0	208.19	1187.7	0.056753	1425.6	0.036605	0.068508	2640.5	37.333	8.0	3842.7	0	78.554	93.012	312.0	0.22905	0.19057000000000002	0.034451	0.022008	0.43112	0.30877	0.27737	0.046876	0.49222	0.37746	0.20767	0.47633000000000003	5.7831	19.733	549.33	526.93	101.33	0.0	0.0	0.053944000000000006	0.34549	0.023435	249.6	0.4634	0.34926999999999997	0.097982	0.28399	0.35457	3.7333	9.0667	12.267000000000001	0	262.93	0.24491	129.07	18.133	4.8	0.11764000000000001	0.17969000000000002	-1	186.67	0	0.032256	-1	0	0	0.037866000000000004	0.10977	0.026717
TCGA-YL-A8SP	PRAD_1	467.63	998.49	7.6774	6186.2	15563.0	0	0	0.44976000000000005	0	1442.2	12801.0	2532.7	3771.5	114.69	0.78998	3534.4	1	144.73	176.58	736.33	0.35324	1020.3	0.8134100000000001	0.17461	4226.8	33.009	1867.5	10436.0	0	48.828	64.183	1191.3	0.19662000000000002	0.036508	0.6713899999999999	0.71707	0.018366	0.040779	0.023765	0.34509	0.057439	0.019899	0.034592000000000005	0.7308899999999999	5.8348	830.3	5.5015	830.72	770.63	62.208999999999996	306.39	0.03656	0.32391	0.013296	548.88	0.022369999999999998	0.016434999999999998	0.023105	0.034132	0.061395000000000005	70.673	1.6928	19.89	-1	1257.3	0.027544	61.786	308.93	1180.7	0.032717	0.25122	0	284.38	0	0.036325	0	0	0	0.67796	0.074802	0.038982
