human_gene_symbol	gs_name
PCSK1N	KRAS_SIGNALING_UP
PCSK1N	SPERMATOGENESIS
PCSK2	PANCREAS_BETA_CELLS
PCSK4	SPERMATOGENESIS
PCSK9	APICAL_SURFACE
PCSK9	COMPLEMENT
PCYT2	CHOLESTEROL_HOMEOSTASIS
PDAP1	MTORC1_SIGNALING
PDAP1	UV_RESPONSE_UP
PDCD1	KRAS_SIGNALING_DN
PDCD1LG2	KRAS_SIGNALING_UP
PDCD2L	IL2_STAT5_SIGNALING
PDCD4	ADIPOGENESIS
PDCD4	APOPTOSIS
PDCD4	ESTROGEN_RESPONSE_LATE
PDE4B	DNA_REPAIR
PDE4B	INFLAMMATORY_RESPONSE
PDE4B	INTERFERON_GAMMA_RESPONSE
PDE4B	TNFA_SIGNALING_VIA_NFKB
PDE4DIP	MYOGENESIS
PDE6B	KRAS_SIGNALING_DN
PDE6G	DNA_REPAIR
PDGFA	ANGIOGENESIS
PDGFA	P53_PATHWAY
PDGFB	COAGULATION
PDGFB	COMPLEMENT
PDGFB	HYPOXIA
PDGFC	IL6_JAK_STAT3_SIGNALING
PDGFRB	APOPTOSIS
PDGFRB	EPITHELIAL_MESENCHYMAL_TRANSITION
PDGFRB	UV_RESPONSE_DN
PDHA1	FATTY_ACID_METABOLISM
PDHA1	OXIDATIVE_PHOSPHORYLATION
PDHA2	SPERMATOGENESIS
PDHB	FATTY_ACID_METABOLISM
PDHB	OXIDATIVE_PHOSPHORYLATION
PDHX	OXIDATIVE_PHOSPHORYLATION
PDIA5	UNFOLDED_PROTEIN_RESPONSE
PDIA6	UNFOLDED_PROTEIN_RESPONSE
PDK1	HYPOXIA
PDK1	MTORC1_SIGNALING
PDK1	PI3K_AKT_MTOR_SIGNALING
PDK2	KRAS_SIGNALING_DN
PDK3	CHOLESTEROL_HOMEOSTASIS
PDK3	GLYCOLYSIS
PDK3	HYPOXIA
PDK4	OXIDATIVE_PHOSPHORYLATION
PDK4	XENOBIOTIC_METABOLISM
PDLIM1	REACTIVE_OXYGEN_SPECIES_PATHWAY
PDLIM3	ESTROGEN_RESPONSE_EARLY
PDLIM3	ESTROGEN_RESPONSE_LATE
PDLIM3	UV_RESPONSE_UP
PDLIM4	EPITHELIAL_MESENCHYMAL_TRANSITION
PDLIM5	ANDROGEN_RESPONSE
PDLIM5	MITOTIC_SPINDLE
PDLIM5	TNFA_SIGNALING_VIA_NFKB
PDLIM5	UV_RESPONSE_DN
PDLIM5	XENOBIOTIC_METABOLISM
PDLIM7	MYOGENESIS
PDP1	COMPLEMENT
PDP1	OXIDATIVE_PHOSPHORYLATION
PDPN	INFLAMMATORY_RESPONSE
PDS5B	E2F_TARGETS
PDS5B	G2M_CHECKPOINT
PDX1	PANCREAS_BETA_CELLS
PDZD3	APICAL_JUNCTION
PDZK1	ESTROGEN_RESPONSE_EARLY
PDZK1	ESTROGEN_RESPONSE_LATE
PDZK1IP1	HEME_METABOLISM
PEA15	APOPTOSIS
PEBP1	SPERMATOGENESIS
PECAM1	APICAL_JUNCTION
PECAM1	COAGULATION
PECAM1	KRAS_SIGNALING_UP
PECR	BILE_ACID_METABOLISM
PEF1	COAGULATION
PEG3	KRAS_SIGNALING_UP
PELI1	INTERFERON_GAMMA_RESPONSE
PEMT	ADIPOGENESIS
PEMT	XENOBIOTIC_METABOLISM
PENK	IL2_STAT5_SIGNALING
PER1	TNFA_SIGNALING_VIA_NFKB
PERP	ESTROGEN_RESPONSE_LATE
PERP	P53_PATHWAY
PES1	MYC_TARGETS_V2
PEX1	BILE_ACID_METABOLISM
PEX11A	BILE_ACID_METABOLISM
PEX11A	ESTROGEN_RESPONSE_EARLY
PEX11A	PEROXISOME
PEX11B	PEROXISOME
PEX11G	BILE_ACID_METABOLISM
PEX12	BILE_ACID_METABOLISM
PEX13	BILE_ACID_METABOLISM
PEX13	PEROXISOME
PEX14	ADIPOGENESIS
PEX14	PEROXISOME
PEX14	UV_RESPONSE_DN
PEX16	BILE_ACID_METABOLISM
PEX19	BILE_ACID_METABOLISM
PEX2	PEROXISOME
PEX26	BILE_ACID_METABOLISM
PEX5	PEROXISOME
PEX6	BILE_ACID_METABOLISM
PEX6	PEROXISOME
PEX7	BILE_ACID_METABOLISM
PF4	ALLOGRAFT_REJECTION
PF4	ANGIOGENESIS
PF4	COAGULATION
PF4	IL6_JAK_STAT3_SIGNALING
PFKFB1	GLYCOLYSIS
PFKFB3	ADIPOGENESIS
PFKFB3	HYPOXIA
PFKFB3	TNFA_SIGNALING_VIA_NFKB
PFKL	ADIPOGENESIS
PFKL	HYPOXIA
PFKL	MTORC1_SIGNALING
PFKM	BILE_ACID_METABOLISM
PFKM	MYOGENESIS
PFKP	GLYCOLYSIS
PFKP	HYPOXIA
PFKP	INTERFERON_GAMMA_RESPONSE
PFKP	REACTIVE_OXYGEN_SPECIES_PATHWAY
PFN1	APICAL_JUNCTION
PFN1	COMPLEMENT
PFN1	PI3K_AKT_MTOR_SIGNALING
PFN2	EPITHELIAL_MESENCHYMAL_TRANSITION
PGAM1	GLYCOLYSIS
PGAM2	GLYCOLYSIS
PGAM2	HYPOXIA
PGAM2	MYOGENESIS
PGD	XENOBIOTIC_METABOLISM
PGF	HYPOXIA
PGK1	GLYCOLYSIS
PGK1	HYPOXIA
PGK1	MTORC1_SIGNALING
PGK1	MYC_TARGETS_V1
PGK2	SPERMATOGENESIS
PGLS	GLYCOLYSIS
PGLS	HEME_METABOLISM
PGLYRP1	ANGIOGENESIS
PGM1	ADIPOGENESIS
PGM1	HYPOXIA
PGM1	MTORC1_SIGNALING
PGM2	GLYCOLYSIS
PGM2	HYPOXIA
PGM3	ANDROGEN_RESPONSE
PGR	ESTROGEN_RESPONSE_EARLY
PGR	ESTROGEN_RESPONSE_LATE
PGRMC1	XENOBIOTIC_METABOLISM
PGS1	SPERMATOGENESIS
PHB	MYC_TARGETS_V1
PHB	MYC_TARGETS_V2
PHB2	MYC_TARGETS_V1
PHB2	OXIDATIVE_PHOSPHORYLATION
PHEX	COMPLEMENT
PHF3	UV_RESPONSE_DN
PHF5A	E2F_TARGETS
PHF7	SPERMATOGENESIS
PHGDH	MTORC1_SIGNALING
PHKA2	GLYCOLYSIS
PHKG1	HYPOXIA
PHKG2	SPERMATOGENESIS
PHLDA1	IL2_STAT5_SIGNALING
PHLDA1	TNFA_SIGNALING_VIA_NFKB
PHLDA2	TNFA_SIGNALING_VIA_NFKB
PHLDA3	P53_PATHWAY
PHLDB1	ADIPOGENESIS
PHTF2	IL2_STAT5_SIGNALING
PHYH	ADIPOGENESIS
PHYH	BILE_ACID_METABOLISM
PHYH	OXIDATIVE_PHOSPHORYLATION
PIAS1	ANDROGEN_RESPONSE
PIAS2	SPERMATOGENESIS
PIAS3	UV_RESPONSE_DN
PICALM	HEME_METABOLISM
PICK1	MYOGENESIS
PIDD1	P53_PATHWAY
PIF1	MITOTIC_SPINDLE
PIGQ	HEME_METABOLISM
PIGR	KRAS_SIGNALING_UP
PIK3CA	COMPLEMENT
PIK3CB	APICAL_JUNCTION
PIK3CD	UV_RESPONSE_DN
PIK3CG	COMPLEMENT
PIK3R3	APICAL_JUNCTION
PIK3R3	MTORC1_SIGNALING
PIK3R3	PI3K_AKT_MTOR_SIGNALING
PIK3R3	UV_RESPONSE_DN
PIK3R5	COMPLEMENT
PIK3R5	IL6_JAK_STAT3_SIGNALING
PIK3R5	INFLAMMATORY_RESPONSE
PIKFYVE	PI3K_AKT_MTOR_SIGNALING
PIM1	COMPLEMENT
PIM1	HYPOXIA
PIM1	IL2_STAT5_SIGNALING
PIM1	IL6_JAK_STAT3_SIGNALING
PIM1	INTERFERON_GAMMA_RESPONSE
PIM3	ADIPOGENESIS
PIN1	PI3K_AKT_MTOR_SIGNALING
PINK1	XENOBIOTIC_METABOLISM
PIPOX	BILE_ACID_METABOLISM
PITPNB	MTORC1_SIGNALING
PITPNC1	P53_PATHWAY
PITX2	PI3K_AKT_MTOR_SIGNALING
PKD1	APICAL_JUNCTION
PKD2	MITOTIC_SPINDLE
PKHD1	APICAL_SURFACE
PKIA	MYOGENESIS
PKLR	HYPOXIA
PKLR	PANCREAS_BETA_CELLS
PKM	GLYCOLYSIS
PKP1	HYPOXIA
PKP1	KRAS_SIGNALING_DN
PKP2	GLYCOLYSIS
PKP3	ESTROGEN_RESPONSE_LATE
PLA2G12A	PI3K_AKT_MTOR_SIGNALING
PLA2G2A	IL6_JAK_STAT3_SIGNALING
PLA2G4A	COMPLEMENT
PLA2G4A	INTERFERON_GAMMA_RESPONSE
PLA2G7	COMPLEMENT
PLAAT3	ESTROGEN_RESPONSE_EARLY
PLAAT3	ESTROGEN_RESPONSE_LATE
PLAC1	ESTROGEN_RESPONSE_LATE
PLAC8	HYPOXIA
PLAG1	KRAS_SIGNALING_DN
PLAGL1	IL2_STAT5_SIGNALING
PLAT	APOPTOSIS
PLAT	COAGULATION
PLAT	COMPLEMENT
PLAT	KRAS_SIGNALING_UP
PLAU	COAGULATION
PLAU	KRAS_SIGNALING_UP
PLAU	TNFA_SIGNALING_VIA_NFKB
PLAUR	APICAL_SURFACE
PLAUR	CHOLESTEROL_HOMEOSTASIS
PLAUR	COMPLEMENT
PLAUR	EPITHELIAL_MESENCHYMAL_TRANSITION
PLAUR	HYPOXIA
PLAUR	INFLAMMATORY_RESPONSE
PLAUR	KRAS_SIGNALING_UP
PLAUR	TNFA_SIGNALING_VIA_NFKB
PLCB1	PI3K_AKT_MTOR_SIGNALING
PLCB2	APOPTOSIS
PLCB4	UV_RESPONSE_DN
PLCG1	APICAL_JUNCTION
PLCG1	PI3K_AKT_MTOR_SIGNALING
PLCL1	UV_RESPONSE_UP
PLEC	IL2_STAT5_SIGNALING
PLEK	COAGULATION
PLEK	COMPLEMENT
PLEK	TNFA_SIGNALING_VIA_NFKB
PLEK2	KRAS_SIGNALING_UP
PLEKHG2	MITOTIC_SPINDLE
PLG	COAGULATION
PLG	COMPLEMENT
PLG	HEDGEHOG_SIGNALING
PLG	XENOBIOTIC_METABOLISM
PLIN2	ADIPOGENESIS
PLIN2	HYPOXIA
PLIN2	IL2_STAT5_SIGNALING
PLK1	E2F_TARGETS
PLK1	G2M_CHECKPOINT
PLK1	MITOTIC_SPINDLE
PLK1	MTORC1_SIGNALING
PLK1	MYC_TARGETS_V2
PLK2	P53_PATHWAY
PLK2	TNFA_SIGNALING_VIA_NFKB
PLK3	P53_PATHWAY
PLK4	E2F_TARGETS
PLK4	ESTROGEN_RESPONSE_LATE
PLK4	G2M_CHECKPOINT
PLK4	MYC_TARGETS_V2
PLOD1	EPITHELIAL_MESENCHYMAL_TRANSITION
PLOD1	GLYCOLYSIS
PLOD2	EPITHELIAL_MESENCHYMAL_TRANSITION
PLOD2	GLYCOLYSIS
PLOD2	MTORC1_SIGNALING
PLOD3	EPITHELIAL_MESENCHYMAL_TRANSITION
PLPP1	ANDROGEN_RESPONSE
PLPP1	IL2_STAT5_SIGNALING
PLPP3	TNFA_SIGNALING_VIA_NFKB
PLPP3	UV_RESPONSE_DN
PLPPR4	APOPTOSIS
PLSCR1	CHOLESTEROL_HOMEOSTASIS
PLSCR1	COMPLEMENT
PLSCR1	IL2_STAT5_SIGNALING
PLSCR1	INTERFERON_ALPHA_RESPONSE
PLSCR1	INTERFERON_GAMMA_RESPONSE
PLVAP	KRAS_SIGNALING_UP
PLXNB1	ESTROGEN_RESPONSE_LATE
PLXNB2	MYOGENESIS
PLXNB2	P53_PATHWAY
PMAIP1	APOPTOSIS
PMAIP1	ESTROGEN_RESPONSE_EARLY
PMEPA1	ANDROGEN_RESPONSE
PMEPA1	EPITHELIAL_MESENCHYMAL_TRANSITION
PMEPA1	TGF_BETA_SIGNALING
PMEPA1	TNFA_SIGNALING_VIA_NFKB
PML	G2M_CHECKPOINT
PML	HEDGEHOG_SIGNALING
PML	INTERFERON_GAMMA_RESPONSE
PMM1	P53_PATHWAY
PMM1	XENOBIOTIC_METABOLISM
PMM2	GLYCOLYSIS
PMP22	EPITHELIAL_MESENCHYMAL_TRANSITION
PMP22	UV_RESPONSE_DN
PMPCA	OXIDATIVE_PHOSPHORYLATION
PMS2	E2F_TARGETS
PMVK	CHOLESTEROL_HOMEOSTASIS
PNMT	KRAS_SIGNALING_DN
PNN	E2F_TARGETS
PNO1	MTORC1_SIGNALING
PNP	DNA_REPAIR
PNP	IL2_STAT5_SIGNALING
PNP	INTERFERON_GAMMA_RESPONSE
PNP	MTORC1_SIGNALING
PNPLA8	BILE_ACID_METABOLISM
PNPT1	INTERFERON_ALPHA_RESPONSE
PNPT1	INTERFERON_GAMMA_RESPONSE
PNRC1	CHOLESTEROL_HOMEOSTASIS
PNRC1	HYPOXIA
PNRC1	TNFA_SIGNALING_VIA_NFKB
PODXL	ESTROGEN_RESPONSE_EARLY
POLA1	DNA_REPAIR
POLA2	DNA_REPAIR
POLA2	E2F_TARGETS
POLA2	G2M_CHECKPOINT
POLB	DNA_REPAIR
POLD1	DNA_REPAIR
POLD1	E2F_TARGETS
POLD2	E2F_TARGETS
POLD2	MYC_TARGETS_V1
POLD3	DNA_REPAIR
POLD3	E2F_TARGETS
POLD4	DNA_REPAIR
POLE	E2F_TARGETS
POLE	G2M_CHECKPOINT
POLE3	MYC_TARGETS_V1
POLE3	UV_RESPONSE_UP
POLE4	DNA_REPAIR
POLE4	E2F_TARGETS
POLG2	UV_RESPONSE_UP
POLH	DNA_REPAIR
POLH	P53_PATHWAY
POLL	DNA_REPAIR
POLQ	G2M_CHECKPOINT
POLR1C	DNA_REPAIR
POLR1D	DNA_REPAIR
POLR2A	DNA_REPAIR
POLR2C	DNA_REPAIR
POLR2D	DNA_REPAIR
POLR2E	DNA_REPAIR
POLR2F	DNA_REPAIR
POLR2F	OXIDATIVE_PHOSPHORYLATION
POLR2G	DNA_REPAIR
POLR2H	DNA_REPAIR
POLR2H	UV_RESPONSE_UP
POLR2I	DNA_REPAIR
POLR2J	DNA_REPAIR
POLR2K	DNA_REPAIR
POLR3C	DNA_REPAIR
POLR3G	MTORC1_SIGNALING
POLR3GL	DNA_REPAIR
POLR3K	GLYCOLYSIS
POM121	DNA_REPAIR
POM121	P53_PATHWAY
POMC	SPERMATOGENESIS
POP4	UNFOLDED_PROTEIN_RESPONSE
POP7	E2F_TARGETS
POR	ADIPOGENESIS
POR	OXIDATIVE_PHOSPHORYLATION
POR	XENOBIOTIC_METABOLISM
POSTN	ANGIOGENESIS
POSTN	EPITHELIAL_MESENCHYMAL_TRANSITION
POU2F1	IL2_STAT5_SIGNALING
PPA1	MTORC1_SIGNALING
PPAN	MYC_TARGETS_V2
PPARA	FATTY_ACID_METABOLISM
PPARD	NOTCH_SIGNALING
PPARD	WNT_BETA_CATENIN_SIGNALING
PPARD	XENOBIOTIC_METABOLISM
PPARG	ADIPOGENESIS
PPARG	CHOLESTEROL_HOMEOSTASIS
PPARG	UV_RESPONSE_DN
PPARGC1A	HYPOXIA
PPAT	UV_RESPONSE_UP
PPBP	KRAS_SIGNALING_UP
PPFIA4	GLYCOLYSIS
PPFIA4	HYPOXIA
PPFIA4	MYOGENESIS
PPIA	GLYCOLYSIS
PPIA	MTORC1_SIGNALING
PPIA	MYC_TARGETS_V1
PPIB	EPITHELIAL_MESENCHYMAL_TRANSITION
PPIF	ESTROGEN_RESPONSE_EARLY
PPIF	ESTROGEN_RESPONSE_LATE
PPIF	UV_RESPONSE_UP
PPM1A	TGF_BETA_SIGNALING
PPM1B	ADIPOGENESIS
PPM1D	E2F_TARGETS
PPM1D	P53_PATHWAY
PPM1G	MYC_TARGETS_V1
PPOX	HEME_METABOLISM
PPP1CA	PI3K_AKT_MTOR_SIGNALING
PPP1CA	TGF_BETA_SIGNALING
PPP1R15A	HYPOXIA
PPP1R15A	KRAS_SIGNALING_UP
PPP1R15A	MTORC1_SIGNALING
PPP1R15A	P53_PATHWAY
PPP1R15A	TGF_BETA_SIGNALING
PPP1R15A	TNFA_SIGNALING_VIA_NFKB
PPP1R15B	ADIPOGENESIS
PPP1R2	UV_RESPONSE_UP
PPP1R3C	HYPOXIA
PPP1R3C	MYOGENESIS
PPP1R8	E2F_TARGETS
PPP2CB	COMPLEMENT
PPP2CB	GLYCOLYSIS
PPP2R1B	PI3K_AKT_MTOR_SIGNALING
PPP2R2C	APICAL_JUNCTION
PPP2R5B	APOPTOSIS
PPP2R5B	HEME_METABOLISM
PPP3R1	APOPTOSIS
PPP4C	COMPLEMENT
PPP4R2	MITOTIC_SPINDLE
PPRC1	MYC_TARGETS_V2
PPT1	APOPTOSIS
PPT1	PROTEIN_SECRETION
PPT1	UV_RESPONSE_UP
PRAF2	IL2_STAT5_SIGNALING
PRC1	G2M_CHECKPOINT
PRC1	MITOTIC_SPINDLE
PRCP	COMPLEMENT
PRDM1	KRAS_SIGNALING_UP
PRDM2	UV_RESPONSE_DN
PRDM4	COMPLEMENT
PRDX1	MTORC1_SIGNALING
PRDX1	PEROXISOME
PRDX1	REACTIVE_OXYGEN_SPECIES_PATHWAY
PRDX2	HEME_METABOLISM
PRDX2	REACTIVE_OXYGEN_SPECIES_PATHWAY
PRDX3	ADIPOGENESIS
PRDX3	MYC_TARGETS_V1
PRDX3	OXIDATIVE_PHOSPHORYLATION
PRDX4	E2F_TARGETS
PRDX4	MYC_TARGETS_V1
PRDX4	REACTIVE_OXYGEN_SPECIES_PATHWAY
PRDX5	BILE_ACID_METABOLISM
PRDX5	HYPOXIA
PRDX5	PEROXISOME
PRDX6	FATTY_ACID_METABOLISM
PRDX6	REACTIVE_OXYGEN_SPECIES_PATHWAY
PREB	ADIPOGENESIS
PREB	UNFOLDED_PROTEIN_RESPONSE
PRELID3B	KRAS_SIGNALING_UP
PREP	COAGULATION
PREP	COMPLEMENT
PREX1	MITOTIC_SPINDLE
PRF1	ALLOGRAFT_REJECTION
PRF1	APOPTOSIS
PRG2	ANGIOGENESIS
PRIM1	DNA_REPAIR
PRIM2	E2F_TARGETS
PRIM2	G2M_CHECKPOINT
PRKAA2	PI3K_AKT_MTOR_SIGNALING
PRKAB1	P53_PATHWAY
PRKACA	UV_RESPONSE_UP
PRKAG1	PI3K_AKT_MTOR_SIGNALING
PRKAR2A	PI3K_AKT_MTOR_SIGNALING
PRKAR2A	SPERMATOGENESIS
PRKAR2B	ESTROGEN_RESPONSE_LATE
PRKAR2B	UV_RESPONSE_DN
PRKCA	HYPOXIA
PRKCA	NOTCH_SIGNALING
PRKCA	UV_RESPONSE_DN
PRKCB	ALLOGRAFT_REJECTION
PRKCB	PI3K_AKT_MTOR_SIGNALING
PRKCD	COMPLEMENT
PRKCD	UV_RESPONSE_UP
PRKCE	UV_RESPONSE_DN
PRKCG	ALLOGRAFT_REJECTION
PRKCH	IL2_STAT5_SIGNALING
PRKDC	E2F_TARGETS
PRKG2	KRAS_SIGNALING_UP
PRKN	KRAS_SIGNALING_DN
PRLR	ESTROGEN_RESPONSE_LATE
PRM2	SPERMATOGENESIS
PRMT2	P53_PATHWAY
PRMT3	MYC_TARGETS_V2
PRMT5	G2M_CHECKPOINT
PRNP	IL2_STAT5_SIGNALING
PRNP	MYOGENESIS
PRNP	REACTIVE_OXYGEN_SPECIES_PATHWAY
PROC	COAGULATION
PROCR	INTERFERON_ALPHA_RESPONSE
PROCR	P53_PATHWAY
PRODH	KRAS_SIGNALING_DN
PROK2	INFLAMMATORY_RESPONSE
PROP1	KRAS_SIGNALING_DN
PROS1	COAGULATION
PROS1	XENOBIOTIC_METABOLISM
PROZ	COAGULATION
PRPF3	UV_RESPONSE_UP
PRPF31	MYC_TARGETS_V1
PRPF4B	G2M_CHECKPOINT
PRPS1	E2F_TARGETS
PRPS1	GLYCOLYSIS
PRPS2	MYC_TARGETS_V1
PRRX1	EPITHELIAL_MESENCHYMAL_TRANSITION
PRRX1	KRAS_SIGNALING_UP
PRSS2	EPITHELIAL_MESENCHYMAL_TRANSITION
PRSS23	COAGULATION
PRSS23	ESTROGEN_RESPONSE_EARLY
PRSS23	ESTROGEN_RESPONSE_LATE
PRSS3	COMPLEMENT
PRSS36	COMPLEMENT
PSAT1	MTORC1_SIGNALING
PSAT1	UNFOLDED_PROTEIN_RESPONSE
PSEN1	APOPTOSIS
PSEN1	COMPLEMENT
PSEN1	INFLAMMATORY_RESPONSE
PSEN2	APOPTOSIS
PSEN2	MYOGENESIS
PSEN2	NOTCH_SIGNALING
PSEN2	WNT_BETA_CATENIN_SIGNALING
PSENEN	NOTCH_SIGNALING
PSIP1	E2F_TARGETS
PSMA1	MYC_TARGETS_V1
PSMA2	INTERFERON_GAMMA_RESPONSE
PSMA2	MYC_TARGETS_V1
PSMA3	INTERFERON_ALPHA_RESPONSE
PSMA3	INTERFERON_GAMMA_RESPONSE
PSMA3	MTORC1_SIGNALING
PSMA4	MTORC1_SIGNALING
PSMA4	MYC_TARGETS_V1
PSMA6	MYC_TARGETS_V1
PSMA7	MYC_TARGETS_V1
PSMB10	ALLOGRAFT_REJECTION
PSMB10	INTERFERON_GAMMA_RESPONSE
PSMB10	XENOBIOTIC_METABOLISM
PSMB2	INTERFERON_GAMMA_RESPONSE
PSMB2	MYC_TARGETS_V1
PSMB3	MYC_TARGETS_V1
PSMB5	MTORC1_SIGNALING
PSMB8	INTERFERON_ALPHA_RESPONSE
PSMB8	INTERFERON_GAMMA_RESPONSE
PSMB8	KRAS_SIGNALING_UP
PSMB9	COMPLEMENT
PSMB9	INTERFERON_ALPHA_RESPONSE
PSMB9	INTERFERON_GAMMA_RESPONSE
PSMC2	MTORC1_SIGNALING
PSMC3	UV_RESPONSE_UP
PSMC3IP	E2F_TARGETS
PSMC4	GLYCOLYSIS
PSMC4	MTORC1_SIGNALING
PSMC4	MYC_TARGETS_V1
PSMC6	MTORC1_SIGNALING
PSMC6	MYC_TARGETS_V1
PSMD1	MYC_TARGETS_V1
PSMD12	MTORC1_SIGNALING
PSMD13	MTORC1_SIGNALING
PSMD14	MTORC1_SIGNALING
PSMD14	MYC_TARGETS_V1
PSMD3	MYC_TARGETS_V1
PSMD7	MYC_TARGETS_V1
PSMD8	MYC_TARGETS_V1
PSMD9	HEME_METABOLISM
PSME1	FATTY_ACID_METABOLISM
PSME1	INTERFERON_ALPHA_RESPONSE
PSME1	INTERFERON_GAMMA_RESPONSE
PSME2	INTERFERON_ALPHA_RESPONSE
PSME2	INTERFERON_GAMMA_RESPONSE
PSME3	MTORC1_SIGNALING
PSMG1	MTORC1_SIGNALING
PSMG1	SPERMATOGENESIS
PSPH	MTORC1_SIGNALING
PTAFR	INFLAMMATORY_RESPONSE
PTBP2	KRAS_SIGNALING_UP
PTCD2	KRAS_SIGNALING_UP
PTCD3	ADIPOGENESIS
PTCH1	HEDGEHOG_SIGNALING
PTCH1	IL2_STAT5_SIGNALING
PTCH1	WNT_BETA_CATENIN_SIGNALING
PTEN	APICAL_JUNCTION
PTEN	PI3K_AKT_MTOR_SIGNALING
PTEN	UV_RESPONSE_DN
PTGDS	XENOBIOTIC_METABOLISM
PTGER2	IL2_STAT5_SIGNALING
PTGER2	INFLAMMATORY_RESPONSE
PTGER3	ADIPOGENESIS
PTGER3	ESTROGEN_RESPONSE_LATE
PTGER4	INFLAMMATORY_RESPONSE
PTGER4	TNFA_SIGNALING_VIA_NFKB
PTGES	ESTROGEN_RESPONSE_EARLY
PTGES	ESTROGEN_RESPONSE_LATE
PTGES	XENOBIOTIC_METABOLISM
PTGES3	MYC_TARGETS_V1
PTGES3	XENOBIOTIC_METABOLISM
PTGFR	KRAS_SIGNALING_DN
PTGFR	UV_RESPONSE_DN
PTGIR	INFLAMMATORY_RESPONSE
PTGIS	MYOGENESIS
PTGR1	XENOBIOTIC_METABOLISM
PTGS2	INTERFERON_GAMMA_RESPONSE
PTGS2	KRAS_SIGNALING_UP
PTGS2	TNFA_SIGNALING_VIA_NFKB
PTH1R	IL2_STAT5_SIGNALING
PTHLH	EPITHELIAL_MESENCHYMAL_TRANSITION
PTK2	ANGIOGENESIS
PTK2	APICAL_JUNCTION
PTK2	APOPTOSIS
PTK2B	ANDROGEN_RESPONSE
PTP4A3	MYOGENESIS
PTPA	REACTIVE_OXYGEN_SPECIES_PATHWAY
PTPN1	IL6_JAK_STAT3_SIGNALING
PTPN1	INTERFERON_GAMMA_RESPONSE
PTPN11	IL6_JAK_STAT3_SIGNALING
PTPN11	PI3K_AKT_MTOR_SIGNALING
PTPN14	P53_PATHWAY
PTPN2	IL6_JAK_STAT3_SIGNALING
PTPN2	INTERFERON_GAMMA_RESPONSE
PTPN21	ANDROGEN_RESPONSE
PTPN21	UV_RESPONSE_DN
PTPN6	ALLOGRAFT_REJECTION
PTPN6	ESTROGEN_RESPONSE_LATE
PTPN6	INTERFERON_GAMMA_RESPONSE
PTPRC	ALLOGRAFT_REJECTION
PTPRC	APICAL_JUNCTION
PTPRD	UV_RESPONSE_UP
PTPRE	INFLAMMATORY_RESPONSE
PTPRE	P53_PATHWAY
PTPRE	TNFA_SIGNALING_VIA_NFKB
PTPRG	FATTY_ACID_METABOLISM
PTPRJ	KRAS_SIGNALING_DN
PTPRM	UV_RESPONSE_DN
PTPRR	KRAS_SIGNALING_UP
PTRH2	IL2_STAT5_SIGNALING
PTS	FATTY_ACID_METABOLISM
PTS	XENOBIOTIC_METABOLISM
PTTG1	E2F_TARGETS
PTTG1	G2M_CHECKPOINT
PTTG3P	G2M_CHECKPOINT
PTX3	EPITHELIAL_MESENCHYMAL_TRANSITION
PTX3	TNFA_SIGNALING_VIA_NFKB
PURA	G2M_CHECKPOINT
PUS1	IL2_STAT5_SIGNALING
PUS1	MYC_TARGETS_V2
PVALB	MYOGENESIS
PVR	EPITHELIAL_MESENCHYMAL_TRANSITION
PVR	INFLAMMATORY_RESPONSE
PVT1	P53_PATHWAY
PWP1	MYC_TARGETS_V1
PXMP2	BILE_ACID_METABOLISM
PXN	MITOTIC_SPINDLE
PYCR1	XENOBIOTIC_METABOLISM
PYGB	GLYCOLYSIS
PYGL	GLYCOLYSIS
PYGM	HYPOXIA
PYGM	MYOGENESIS
QDPR	ADIPOGENESIS
QDPR	MTORC1_SIGNALING
QSOX1	EPITHELIAL_MESENCHYMAL_TRANSITION
QSOX1	GLYCOLYSIS
RAB14	PROTEIN_SECRETION
RAB17	ESTROGEN_RESPONSE_EARLY
RAB1A	MTORC1_SIGNALING
RAB22A	PROTEIN_SECRETION
RAB27A	UV_RESPONSE_UP
RAB2A	PROTEIN_SECRETION
RAB31	ESTROGEN_RESPONSE_EARLY
RAB31	ESTROGEN_RESPONSE_LATE
RAB31	TGF_BETA_SIGNALING
RAB34	ADIPOGENESIS
RAB3GAP1	MITOTIC_SPINDLE
RAB40C	P53_PATHWAY
RAB4A	ANDROGEN_RESPONSE
RAB5A	PROTEIN_SECRETION
RAB9A	PROTEIN_SECRETION
RABEP1	ESTROGEN_RESPONSE_LATE
RABEPK	MYC_TARGETS_V2
RABGAP1	MITOTIC_SPINDLE
RABGAP1L	IL2_STAT5_SIGNALING
RABGAP1L	KRAS_SIGNALING_UP
RABIF	COAGULATION
RABIF	COMPLEMENT
RAC1	COAGULATION
RAC1	PI3K_AKT_MTOR_SIGNALING
RAC2	APICAL_JUNCTION
RACGAP1	E2F_TARGETS
RACGAP1	G2M_CHECKPOINT
RACGAP1	MITOTIC_SPINDLE
RACK1	MYC_TARGETS_V1
RACK1	P53_PATHWAY
RAD1	E2F_TARGETS
RAD17	SPERMATOGENESIS
RAD21	E2F_TARGETS
RAD21	G2M_CHECKPOINT
RAD23A	HEME_METABOLISM
RAD23B	G2M_CHECKPOINT
RAD23B	MYC_TARGETS_V1
RAD50	E2F_TARGETS
RAD51	DNA_REPAIR
RAD51AP1	E2F_TARGETS
RAD51C	E2F_TARGETS
